,acc_class
0,0.066
1,0.006
2,0.002
3,0.046
4,0.006
5,0.004
6,0.008
7,0.0
8,0.014
9,0.002
10,0.006
11,0.014
12,0.006
13,0.216
14,0.08
15,0.002
16,0.006
17,0.002
18,0.01
19,0.006
20,0.002
21,0.038
22,0.044
23,0.044
24,0.0
25,0.006
26,0.038
27,0.048
28,0.024
29,0.018
30,0.064
31,0.048
32,0.002
33,0.006
34,0.0
35,0.002
36,0.004
37,0.002
38,0.002
39,0.0
40,0.002
41,0.002
42,0.002
43,0.006
44,0.012
45,0.056
46,0.094
47,0.006
48,0.0
49,0.0
50,0.014
51,0.002
52,0.15
53,0.022
54,0.008
55,0.002
56,0.016
57,0.006
58,0.002
59,0.016
60,0.032
61,0.0
62,0.014
63,0.002
64,0.0
65,0.008
66,0.004
67,0.004
68,0.012
69,0.008
70,0.006
71,0.054
72,0.042
73,0.016
74,0.0
75,0.014
76,0.01
77,0.0
78,0.086
79,0.004
80,0.018
81,0.002
82,0.0
83,0.016
84,0.04
85,0.004
86,0.004
87,0.002
88,0.008
89,0.0
90,0.036
91,0.01
92,0.012
93,0.002
94,0.004
95,0.006
96,0.012
97,0.002
98,0.006
99,0.01
100,0.002
101,0.006
102,0.006
103,0.262
104,0.0
105,0.012
106,0.012
107,0.0
108,0.0
109,0.004
110,0.014
111,0.01
112,0.002
113,0.004
114,0.002
115,0.124
116,0.002
117,0.004
118,0.002
119,0.002
120,0.004
121,0.02
122,0.004
123,0.008
124,0.008
125,0.01
126,0.0
127,0.0
128,0.006
129,0.006
130,0.002
131,0.006
132,0.0
133,0.002
134,0.01
135,0.008
136,0.0
137,0.004
138,0.002
139,0.006
140,0.0
141,0.004
142,0.002
143,0.022
144,0.002
145,0.034
146,0.026
147,0.0
148,0.03
149,0.008
150,0.012
151,0.0
152,0.0
153,0.026
154,0.008
155,0.006
156,0.008
157,0.004
158,0.004
159,0.002
160,0.002
161,0.004
162,0.016
163,0.016
164,0.0
165,0.012
166,0.002
167,0.024
168,0.004
169,0.006
170,0.006
171,0.0
172,0.004
173,0.002
174,0.01
175,0.0
176,0.004
177,0.044
178,0.006
179,0.0
180,0.006
181,0.0
182,0.05
183,0.02
184,0.032
185,0.002
186,0.016
187,0.006
188,0.008
189,0.06
190,0.008
191,0.024
192,0.13
193,0.0
194,0.046
195,0.052
196,0.07
197,0.01
198,0.118
199,0.006
