Epoch,Correct,Total,Accuracy
40,27087,50000,0.5417
41,27951,50000,0.559
42,29010,50000,0.5802
43,29719,50000,0.5944
44,30514,50000,0.6103
45,30087,50000,0.6017
46,29989,50000,0.5998
47,29968,50000,0.5994
48,29242,50000,0.5848
49,28964,50000,0.5793
50,28325,50000,0.5665
51,28235,50000,0.5647
52,27148,50000,0.543
53,26825,50000,0.5365
54,26548,50000,0.531
55,25191,50000,0.5038
56,25977,50000,0.5195
57,24128,50000,0.4826
58,23803,50000,0.4761
59,23094,50000,0.4619
60,21368,50000,0.4274
61,23260,50000,0.4652
62,21370,50000,0.4274
63,19523,50000,0.3905
64,19813,50000,0.3963
65,20277,50000,0.4055
66,19445,50000,0.3889
67,19352,50000,0.387
68,19446,50000,0.3889
69,19265,50000,0.3853
70,17469,50000,0.3494
71,16385,50000,0.3277
72,18417,50000,0.3683
73,15527,50000,0.3105
74,14803,50000,0.2961
75,17081,50000,0.3416
76,13993,50000,0.2799
77,14357,50000,0.2871
78,16758,50000,0.3352
79,12955,50000,0.2591
80,14997,50000,0.2999
81,14499,50000,0.29
82,11058,50000,0.2212
83,5000,50000,0.1
84,5000,50000,0.1
85,5000,50000,0.1
86,5000,50000,0.1
87,5000,50000,0.1
88,5000,50000,0.1
89,5000,50000,0.1
90,5000,50000,0.1
91,5000,50000,0.1
92,5000,50000,0.1
93,5000,50000,0.1
94,5000,50000,0.1
95,5000,50000,0.1
96,5000,50000,0.1
97,5000,50000,0.1
98,5000,50000,0.1
99,5000,50000,0.1
