Epoch,Correct,Total,Accuracy
10,1856,43276,0.0429
11,1862,43276,0.043
12,2035,43276,0.047
13,1624,43276,0.0375
14,1538,43276,0.0355
15,1634,43276,0.0378
16,1638,43276,0.0379
17,1466,43276,0.0339
18,1621,43276,0.0375
19,1536,43276,0.0355
20,1829,43276,0.0423
21,2134,43276,0.0493
22,2190,43276,0.0506
23,2193,43276,0.0507
24,2503,43276,0.0578
25,2701,43276,0.0624
26,2772,43276,0.0641
27,2967,43276,0.0686
28,2856,43276,0.066
29,3480,43276,0.0804
30,3308,43276,0.0764
31,3396,43276,0.0785
32,3232,43276,0.0747
33,3486,43276,0.0806
34,3578,43276,0.0827
35,3655,43276,0.0845
36,3679,43276,0.085
37,3423,43276,0.0791
38,3454,43276,0.0798
39,3684,43276,0.0851
40,3675,43276,0.0849
41,3431,43276,0.0793
42,3478,43276,0.0804
43,3666,43276,0.0847
44,3791,43276,0.0876
45,3604,43276,0.0833
46,3745,43276,0.0865
47,3776,43276,0.0873
48,3577,43276,0.0827
49,4132,43276,0.0955
50,4262,43276,0.0985
51,3887,43276,0.0898
52,3925,43276,0.0907
53,4254,43276,0.0983
54,3753,43276,0.0867
55,4016,43276,0.0928
56,4126,43276,0.0953
57,3725,43276,0.0861
58,4079,43276,0.0943
59,3863,43276,0.0893
60,3752,43276,0.0867
61,4316,43276,0.0997
62,3857,43276,0.0891
63,4352,43276,0.1006
64,4298,43276,0.0993
65,4148,43276,0.0958
66,3870,43276,0.0894
67,3692,43276,0.0853
68,4657,43276,0.1076
69,4337,43276,0.1002
70,4357,43276,0.1007
71,4126,43276,0.0953
72,3911,43276,0.0904
73,3892,43276,0.0899
74,4539,43276,0.1049
75,4350,43276,0.1005
76,4360,43276,0.1007
77,3976,43276,0.0919
78,4076,43276,0.0942
79,3932,43276,0.0909
80,4444,43276,0.1027
81,5213,43276,0.1205
82,4359,43276,0.1007
83,4149,43276,0.0959
84,4226,43276,0.0977
85,4163,43276,0.0962
86,3984,43276,0.0921
87,4183,43276,0.0967
88,4010,43276,0.0927
89,4480,43276,0.1035
90,4352,43276,0.1006
91,4148,43276,0.0958
92,4140,43276,0.0957
93,4588,43276,0.106
94,4319,43276,0.0998
95,4705,43276,0.1087
96,4303,43276,0.0994
97,4175,43276,0.0965
98,4670,43276,0.1079
99,4591,43276,0.1061
