,acc_class
0,0.1718
1,0.2133
2,0.1024
3,0.1336
4,0.191
5,0.0326
6,0.0041
7,0.008
8,0.0675
9,0.1358
10,0.0356
11,0.0394
12,0.1578
13,0.1214
14,0.0586
15,0.008
16,0.0
17,0.0294
18,0.1203
19,0.0247
20,0.0478
21,0.065
22,0.0804
23,0.2046
24,0.0346
25,0.0526
26,0.0804
27,0.0
28,0.093
29,0.0659
30,0.0
31,0.13
32,0.0184
33,0.0113
34,0.1284
35,0.0189
36,0.0297
37,0.0368
38,0.0325
39,0.018
40,0.0163
41,0.0171
42,0.0192
43,0.0136
44,0.1077
45,0.0968
46,0.0204
47,0.056
48,0.0082
49,0.02
50,0.0171
51,0.0223
52,0.1284
53,0.1245
54,0.0651
55,0.0878
56,0.0592
57,0.0867
58,0.1165
59,0.0151
60,0.058
61,0.0354
62,0.0
63,0.0608
64,0.0
65,0.0386
66,0.0863
67,0.0061
68,0.0494
69,0.071
70,0.01
71,0.0671
72,0.0298
73,0.0273
74,0.0286
75,0.0687
76,0.0
77,0.0268
78,0.0656
79,0.002
80,0.0174
81,0.0638
82,0.1303
83,0.0117
84,0.0358
85,0.004
86,0.0388
87,0.0269
88,0.0
89,0.0166
90,0.1085
91,0.0221
92,0.0261
93,0.0547
94,0.0456
95,0.015
96,0.0376
97,0.0768
98,0.0171
99,0.0042
100,0.0
101,0.0481
102,0.002
103,0.2198
104,0.0257
105,0.0809
106,0.0038
107,0.1136
108,0.0039
109,0.0062
110,0.0599
111,0.126
112,0.0256
113,0.0515
114,0.0481
115,0.1584
116,0.0559
117,0.002
118,0.0824
119,0.0125
120,0.0146
121,0.0717
122,0.0021
123,0.031
124,0.0448
125,0.0254
126,0.0737
127,0.0187
128,0.0547
129,0.0115
130,0.0079
131,0.0
132,0.0253
133,0.1594
134,0.008
135,0.0059
136,0.0102
137,0.006
138,0.0171
139,0.0326
140,0.0167
141,0.0079
142,0.0
143,0.0277
144,0.01
145,0.2146
146,0.0888
147,0.0
148,0.0542
149,0.002
150,0.0247
151,0.0138
152,0.0215
153,0.0835
154,0.0224
155,0.0159
156,0.0657
157,0.0647
158,0.0
159,0.0
160,0.0
161,0.0058
162,0.0868
163,0.0301
164,0.0611
165,0.0851
166,0.1585
167,0.0338
168,0.0282
169,0.0402
170,0.0523
171,0.0063
172,0.0196
173,0.0621
174,0.0536
175,0.0039
176,0.1875
177,0.1035
178,0.1971
179,0.0725
180,0.0286
181,0.0621
182,0.0427
183,0.1415
184,0.0833
185,0.0188
186,0.2235
187,0.1296
188,0.0653
189,0.0409
190,0.1032
191,0.1886
192,0.1068
193,0.065
194,0.1034
195,0.0342
196,0.0611
197,0.066
198,0.0827
199,0.055
