Epoch,Correct,Total,Accuracy
10,43051,49278,0.8736
11,44591,49278,0.9049
12,44730,49278,0.9077
13,44391,49278,0.9008
14,45132,49278,0.9159
15,45332,49278,0.9199
16,44959,49278,0.9124
17,44513,49278,0.9033
18,44739,49278,0.9079
19,45435,49278,0.922
20,45692,49278,0.9272
21,43989,49278,0.8927
22,44920,49278,0.9116
23,44692,49278,0.9069
24,44694,49278,0.907
25,44602,49278,0.9051
26,44605,49278,0.9052
27,45035,49278,0.9139
28,45163,49278,0.9165
29,45297,49278,0.9192
30,43808,49278,0.889
31,44963,49278,0.9124
32,45013,49278,0.9135
33,44453,49278,0.9021
34,44668,49278,0.9064
35,44802,49278,0.9092
36,44562,49278,0.9043
37,44765,49278,0.9084
38,44328,49278,0.8995
39,43445,49278,0.8816
40,44149,49278,0.8959
41,44297,49278,0.8989
42,44313,49278,0.8992
43,44487,49278,0.9028
44,44721,49278,0.9075
45,42508,49278,0.8626
46,44329,49278,0.8996
47,43371,49278,0.8801
48,44366,49278,0.9003
49,44604,49278,0.9052
50,44208,49278,0.8971
51,43705,49278,0.8869
52,44667,49278,0.9064
53,43307,49278,0.8788
54,44501,49278,0.9031
55,44618,49278,0.9054
56,44475,49278,0.9025
57,43952,49278,0.8919
58,43219,49278,0.877
59,44574,49278,0.9045
60,43974,49278,0.8924
61,44116,49278,0.8952
62,43672,49278,0.8862
63,44330,49278,0.8996
64,43526,49278,0.8833
65,43492,49278,0.8826
66,44125,49278,0.8954
67,44535,49278,0.9038
68,43111,49278,0.8749
69,43569,49278,0.8841
70,43364,49278,0.88
71,44595,49278,0.905
72,43749,49278,0.8878
73,44334,49278,0.8997
74,44080,49278,0.8945
75,44085,49278,0.8946
76,43863,49278,0.8901
77,43116,49278,0.875
78,43885,49278,0.8906
79,43770,49278,0.8882
80,43247,49278,0.8776
81,43430,49278,0.8813
82,43829,49278,0.8894
83,44038,49278,0.8937
84,43899,49278,0.8908
85,42381,49278,0.86
86,43391,49278,0.8805
87,42848,49278,0.8695
88,44289,49278,0.8988
89,41651,49278,0.8452
90,43201,49278,0.8767
91,43178,49278,0.8762
92,43474,49278,0.8822
93,43274,49278,0.8782
94,43866,49278,0.8902
95,41828,49278,0.8488
96,43615,49278,0.8851
97,41680,49278,0.8458
98,43282,49278,0.8783
99,42929,49278,0.8712
