epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,70.69833333333332,87.165,86.08
12,73.505,90.16666666666666,89.05
13,74.41833333333334,90.46666666666667,89.05999999999999
14,75.01166666666667,89.71000000000001,88.44999999999999
15,75.35166666666666,91.16499999999999,89.35
16,75.27666666666667,91.51833333333333,89.58
17,75.28166666666667,90.81666666666666,89.2
18,75.34833333333333,89.91166666666666,88.41
19,75.31333333333333,90.28666666666668,88.17
20,75.43333333333334,91.72,89.34
21,75.53166666666667,92.27499999999999,90.11
22,75.46833333333333,88.71166666666667,86.9
23,75.63,90.70833333333333,89.05
24,75.58666666666667,90.22333333333333,88.33
25,75.20666666666666,90.245,88.44999999999999
26,75.21,90.045,88.29
27,75.175,90.00666666666667,88.38000000000001
28,75.29333333333334,90.86833333333333,89.07000000000001
29,75.05833333333334,91.22333333333333,89.34
30,75.0,91.46,89.14999999999999
31,74.88833333333334,88.48666666666666,86.69
32,74.91833333333334,90.77,88.58
33,74.86833333333334,90.89,88.86
34,74.845,89.78666666666668,87.91
35,74.61833333333333,90.19166666666666,87.82
36,74.385,90.505,88.25
37,74.62,90.02333333333333,88.13
38,74.42833333333333,90.44333333333333,88.52
39,74.08333333333333,89.53833333333333,87.7
40,74.28666666666666,87.835,86.22999999999999
41,74.36,89.19500000000001,87.79
42,74.35333333333334,89.51833333333333,88.26
43,73.94166666666668,89.56166666666667,88.29
44,74.17,89.81666666666666,88.33
45,74.23333333333333,90.40833333333333,88.66000000000001
46,74.23166666666667,85.94000000000001,84.28999999999999
47,74.13666666666666,89.60833333333333,87.76
48,73.99666666666667,87.725,86.72999999999999
49,73.62666666666667,89.62,88.3
50,74.04166666666666,90.15666666666667,88.57000000000001
51,73.89333333333333,89.28833333333334,87.75
52,73.67166666666667,88.4,87.03
53,73.95833333333334,90.32666666666667,88.62
54,73.93166666666666,87.42333333333333,86.22999999999999
55,73.78666666666666,89.92666666666666,88.47
56,73.97500000000001,90.21333333333334,88.25
57,73.46833333333333,89.92,88.58
58,73.75500000000001,88.925,87.1
59,73.92333333333333,87.34666666666666,85.88
60,73.845,90.13,88.59
61,73.67833333333334,88.97,87.51
62,73.56,89.22166666666666,87.7
63,73.57166666666667,88.34833333333333,87.52
64,73.30833333333334,89.65166666666666,88.32
65,73.33833333333334,88.05666666666667,86.77
66,73.32166666666666,88.045,86.9
67,73.55833333333334,89.22833333333332,87.58
68,73.44500000000001,90.08333333333334,88.53999999999999
69,73.49833333333333,87.21666666666667,86.04
70,72.73333333333333,88.15166666666666,86.50999999999999
71,72.62666666666667,87.765,86.46000000000001
72,73.02333333333333,90.22,88.86
73,72.79666666666667,88.57833333333333,87.11
74,73.02499999999999,89.73833333333333,88.35
75,73.27333333333334,89.22333333333333,88.66000000000001
76,73.00833333333333,89.14999999999999,87.8
77,73.38666666666667,88.825,87.79
78,72.75833333333334,87.295,85.92
79,72.46166666666667,88.71166666666667,87.5
80,72.77666666666667,88.58166666666666,87.39
81,72.86166666666666,87.58166666666666,86.61999999999999
82,72.43,87.95666666666668,86.7
83,72.47,88.68,87.48
84,72.89666666666666,89.14833333333333,87.83999999999999
85,72.67166666666667,88.81,87.94999999999999
86,72.95,85.87333333333333,85.13
87,72.70666666666666,87.83666666666666,86.65
88,72.75,86.77666666666667,86.03
89,72.69166666666666,89.65666666666667,88.33
90,72.60666666666667,84.375,83.67999999999999
91,72.65333333333334,87.445,86.79
92,72.86166666666666,87.385,86.83999999999999
93,72.84666666666666,88.015,86.83
94,72.82499999999999,87.545,86.44
95,72.77833333333334,88.81166666666667,87.7
96,72.51833333333333,84.68166666666667,83.41
97,72.33500000000001,88.31166666666667,87.53
98,72.58666666666667,84.51166666666666,83.53
99,72.62166666666666,87.69333333333333,86.42999999999999
100,72.72999999999999,86.92,85.8
