epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,38.228,51.678000000000004,46.67
42,43.36,52.495999999999995,46.239999999999995
43,45.86,53.262,45.629999999999995
44,48.068,54.196,46.23
45,49.796,54.122,45.06
46,50.217999999999996,54.124,44.6
47,50.888,54.188,43.8
48,50.444,54.388000000000005,43.04
49,49.714000000000006,51.43,40.9
50,49.181999999999995,51.096,41.02
51,47.583999999999996,50.980000000000004,41.5
52,46.782000000000004,48.198,39.26
53,45.218,49.730000000000004,40.47
54,43.36,48.896,39.75
55,43.122,46.148,37.230000000000004
56,41.978,46.19,37.69
57,41.302,46.382,38.58
58,40.076,44.868,36.730000000000004
59,39.818,44.019999999999996,35.809999999999995
60,39.123999999999995,41.44,34.55
61,38.588,44.084,36.49
62,37.586000000000006,38.97,31.69
63,37.14,40.948,34.07
64,37.092000000000006,41.74,34.02
65,35.744,42.318,34.86
66,36.153999999999996,39.058,32.5
67,35.992000000000004,40.506,33.629999999999995
68,34.982,39.032,34.02
69,34.374,37.791999999999994,30.98
70,34.33,36.162,30.259999999999998
71,34.844,41.815999999999995,35.13
72,35.215999999999994,40.566,33.45
73,35.092,37.836,31.819999999999997
74,34.614,39.538000000000004,32.379999999999995
75,34.918,38.550000000000004,32.54
76,35.188,39.698,33.050000000000004
77,35.634,38.25,31.77
78,35.358000000000004,36.774,30.14
79,35.132000000000005,39.688,33.64
80,35.514,40.839999999999996,33.85
81,34.858,38.836,32.53
82,35.199999999999996,38.822,32.14
83,35.062,33.09,26.91
84,32.32,34.836,29.62
85,32.694,37.01,31.419999999999998
86,31.354,35.142,29.39
87,31.991999999999997,32.757999999999996,27.650000000000002
88,32.066,35.504000000000005,29.56
89,33.052,36.058,30.580000000000002
90,32.454,35.288000000000004,29.45
91,31.012,34.776,29.81
92,31.378,35.437999999999995,30.769999999999996
93,31.054,34.239999999999995,28.88
94,31.087999999999997,34.949999999999996,29.34
95,31.068,34.449999999999996,28.060000000000002
96,29.518,34.888000000000005,28.98
97,28.798000000000002,33.918,29.630000000000003
98,29.194,32.888,27.98
99,31.038,34.394000000000005,29.29
100,29.349999999999998,27.511999999999997,23.52
