,epoch,Train_accuracy,Test_accuracy
0,1,55.19166666666667,87.92999999999999
1,2,73.68166666666667,90.75
2,3,75.41499999999999,92.27
3,4,76.44833333333332,93.47999999999999
4,5,77.13,94.28
5,6,77.68833333333333,94.94
6,7,78.11166666666666,95.28
7,8,78.46499999999999,95.67999999999999
8,9,78.82833333333333,95.8
9,10,79.06166666666667,96.0
10,11,79.26333333333334,96.17999999999999
11,12,79.445,96.34
12,13,79.59666666666666,96.36
13,14,79.73333333333333,96.56
14,15,79.88666666666666,96.58
15,16,80.00666666666667,96.65
16,17,80.10833333333333,96.71
17,18,80.22,96.72
18,19,80.31666666666666,96.67
19,20,80.38166666666666,96.72
20,21,80.44833333333334,96.78
21,22,80.54166666666667,96.83
22,23,80.61166666666666,96.76
23,24,80.67999999999999,96.66
24,25,80.75166666666667,96.7
25,26,80.79499999999999,96.55
26,27,80.85666666666667,96.64
27,28,80.91666666666667,96.67999999999999
28,29,81.00833333333334,96.6
29,30,81.07,96.44
30,31,81.11166666666666,96.41999999999999
31,32,81.17333333333333,96.39999999999999
32,33,81.22666666666667,96.21
33,34,81.30666666666667,96.08
34,35,81.36333333333333,96.11
35,36,81.435,96.03
36,37,81.5,95.87
37,38,81.56333333333333,95.67
38,39,81.625,95.59
39,40,81.68666666666667,95.37
40,41,81.79833333333333,95.13000000000001
41,42,81.88166666666666,94.92
42,43,81.96,94.67
43,44,82.08166666666666,94.43
44,45,82.16833333333334,94.08
45,46,82.28333333333333,93.69
46,47,82.36833333333334,93.41000000000001
47,48,82.49166666666666,93.06
48,49,82.63000000000001,92.75
49,50,82.77333333333333,92.62
50,51,82.96666666666667,91.85
51,52,83.12833333333333,91.44
52,53,83.28999999999999,90.84
53,54,83.50333333333333,90.36999999999999
54,55,83.67999999999999,89.71000000000001
55,56,83.88333333333333,89.45
56,57,84.14,89.03999999999999
57,58,84.42833333333334,88.68
58,59,84.71666666666667,87.86
59,60,84.96833333333333,87.25
60,61,85.29833333333333,86.65
61,62,85.66666666666667,86.14
62,63,86.105,85.54
