,acc_class
0,0.014
1,0.072
2,0.04
3,0.012
4,0.014
5,0.002
6,0.002
7,0.0
8,0.0
9,0.002
10,0.0
11,0.008
12,0.018
13,0.514
14,0.018
15,0.0
16,0.0
17,0.008
18,0.006
19,0.024
20,0.002
21,0.008
22,0.002
23,0.036
24,0.002
25,0.014
26,0.032
27,0.0
28,0.004
29,0.002
30,0.002
31,0.038
32,0.002
33,0.0
34,0.036
35,0.0
36,0.0
37,0.002
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.004
44,0.006
45,0.036
46,0.002
47,0.004
48,0.002
49,0.004
50,0.004
51,0.012
52,0.01
53,0.03
54,0.034
55,0.01
56,0.03
57,0.018
58,0.004
59,0.0
60,0.0
61,0.024
62,0.012
63,0.0
64,0.0
65,0.002
66,0.02
67,0.0
68,0.004
69,0.514
70,0.012
71,0.0
72,0.0
73,0.002
74,0.06
75,0.002
76,0.008
77,0.006
78,0.02
79,0.0
80,0.0
81,0.038
82,0.016
83,0.006
84,0.002
85,0.0
86,0.002
87,0.0
88,0.0
89,0.002
90,0.002
91,0.018
92,0.004
93,0.008
94,0.0
95,0.014
96,0.002
97,0.008
98,0.01
99,0.004
100,0.0
101,0.06
102,0.002
103,0.042
104,0.002
105,0.0
106,0.002
107,0.002
108,0.016
109,0.002
110,0.004
111,0.034
112,0.0
113,0.004
114,0.006
115,0.028
116,0.0
117,0.076
118,0.008
119,0.004
120,0.0
121,0.012
122,0.0
123,0.018
124,0.02
125,0.0
126,0.0
127,0.0
128,0.0
129,0.004
130,0.004
131,0.0
132,0.006
133,0.06
134,0.002
135,0.0
136,0.0
137,0.0
138,0.0
139,0.002
140,0.026
141,0.0
142,0.0
143,0.012
144,0.006
145,0.02
146,0.036
147,0.0
148,0.06
149,0.0
150,0.002
151,0.004
152,0.206
153,0.004
154,0.044
155,0.014
156,0.002
157,0.0
158,0.016
159,0.002
160,0.002
161,0.0
162,0.016
163,0.01
164,0.028
165,0.002
166,0.06
167,0.0
168,0.0
169,0.0
170,0.052
171,0.0
172,0.002
173,0.038
174,0.0
175,0.004
176,0.004
177,0.008
178,0.018
179,0.026
180,0.004
181,0.012
182,0.03
183,0.006
184,0.042
185,0.032
186,0.054
187,0.022
188,0.0
189,0.004
190,0.038
191,0.062
192,0.108
193,0.006
194,0.032
195,0.028
196,0.052
197,0.014
198,0.058
199,0.0
