,pca_variance_class
0,0.34814576718982304
1,0.12814282657514167
2,0.06559069372095187
3,0.04186385963121351
4,0.0867878229090357
5,0.0645980266766019
6,0.1353028835933084
7,0.1346572022043085
8,0.1952821287900342
9,0.11926388107546876
