,pca_variance_class
0,0.9004631198645341
1,0.914242597993854
2,0.9038033523130065
3,0.9089922895720021
4,0.912679311936896
5,0.9052611156703138
6,0.9187222890154004
7,0.9074321606755739
8,0.9117620900611354
9,0.9161232759143149
