,pca_variance_class
0,0.976043872310263
1,0.978570797705821
2,0.974337833193628
3,0.9739328643672984
4,0.9783305984062441
5,0.9728053969755158
6,0.980334228684242
7,0.9759808106974108
8,0.9782638019378708
9,0.9783345862980141
