,pca_variance_class
0,0.6637542031824394
1,0.8192274958876913
2,0.8491459418897479
3,0.8124666352495084
4,0.7231081427191625
5,0.8579335050036557
6,0.6116182131141891
7,0.8139124716388612
8,0.6945645560327862
9,0.8472319445385249
