,pca_variance_class
0,0.23979518535889444
1,0.28282407317174296
2,0.22706936892924973
3,0.22587841770901715
4,0.22073014811149758
5,0.23789952868194464
6,0.22736010654395003
7,0.24742175025788132
8,0.23839923699456525
9,0.26458565141875817
