Epoch,Correct,Total,Accuracy
10,2134,27121,0.0787
11,2256,27121,0.0832
12,2464,27121,0.0909
13,2730,27121,0.1007
14,3015,27121,0.1112
15,3287,27121,0.1212
16,3383,27121,0.1247
17,3778,27121,0.1393
18,4004,27121,0.1476
19,4224,27121,0.1557
20,4409,27121,0.1626
21,4650,27121,0.1715
22,4493,27121,0.1657
23,4787,27121,0.1765
24,4810,27121,0.1774
25,4914,27121,0.1812
26,4980,27121,0.1836
27,4979,27121,0.1836
28,5011,27121,0.1848
29,5021,27121,0.1851
30,5023,27121,0.1852
31,4888,27121,0.1802
32,4933,27121,0.1819
33,5050,27121,0.1862
34,4944,27121,0.1823
35,4991,27121,0.184
36,5156,27121,0.1901
37,5108,27121,0.1883
38,5096,27121,0.1879
39,5141,27121,0.1896
40,5106,27121,0.1883
41,5019,27121,0.1851
42,4873,27121,0.1797
43,4792,27121,0.1767
44,4691,27121,0.173
45,4690,27121,0.1729
46,4702,27121,0.1734
47,4639,27121,0.171
48,4486,27121,0.1654
49,4663,27121,0.1719
50,4525,27121,0.1668
51,4369,27121,0.1611
52,4177,27121,0.154
53,3660,27121,0.135
54,3821,27121,0.1409
55,3852,27121,0.142
56,3940,27121,0.1453
57,3946,27121,0.1455
58,3830,27121,0.1412
59,4025,27121,0.1484
60,3983,27121,0.1469
61,3957,27121,0.1459
62,3911,27121,0.1442
63,3631,27121,0.1339
64,3642,27121,0.1343
65,3601,27121,0.1328
66,3655,27121,0.1348
67,3377,27121,0.1245
68,3412,27121,0.1258
69,3507,27121,0.1293
70,3489,27121,0.1286
71,3352,27121,0.1236
72,3412,27121,0.1258
73,3208,27121,0.1183
74,3234,27121,0.1192
75,3331,27121,0.1228
76,3073,27121,0.1133
77,3106,27121,0.1145
78,3059,27121,0.1128
79,3029,27121,0.1117
80,2988,27121,0.1102
81,2952,27121,0.1088
82,3028,27121,0.1116
83,2926,27121,0.1079
84,2963,27121,0.1093
85,2956,27121,0.109
86,2929,27121,0.108
87,2958,27121,0.1091
88,2890,27121,0.1066
89,2848,27121,0.105
90,2858,27121,0.1054
91,2822,27121,0.1041
92,2824,27121,0.1041
93,2852,27121,0.1052
94,2816,27121,0.1038
95,2838,27121,0.1046
96,2844,27121,0.1049
97,2819,27121,0.1039
98,2818,27121,0.1039
99,2824,27121,0.1041
