Epoch,Correct,Total,Accuracy
10,2314,27121,0.0853
11,2399,27121,0.0885
12,2522,27121,0.093
13,2691,27121,0.0992
14,2863,27121,0.1056
15,3034,27121,0.1119
16,3272,27121,0.1206
17,3503,27121,0.1292
18,3702,27121,0.1365
19,3961,27121,0.146
20,4198,27121,0.1548
21,4411,27121,0.1626
