,pca_variance_class
0,0.439538968685725
1,0.4805708121172062
2,0.2540031740020057
3,0.4687498731688583
4,0.5046366574247931
5,0.28967086181255686
6,0.21588834714410668
7,0.27383067890408275
8,0.23128150487288798
9,0.3349217848537312
