,number_pca_components_class
0,10
1,11
2,13
3,13
4,15
5,14
6,15
7,16
8,14
9,14
10,16
11,14
12,11
13,9
14,13
15,14
16,15
17,16
18,13
19,16
20,12
21,12
22,11
23,5
24,13
25,13
26,13
27,13
28,13
29,13
30,13
31,12
32,13
33,13
34,12
35,12
36,12
37,12
38,12
39,12
40,14
41,16
42,13
43,12
44,15
45,8
46,14
47,13
48,14
49,15
50,13
51,14
52,12
53,16
54,13
55,12
56,12
57,13
58,13
59,17
60,11
61,14
62,14
63,13
64,17
65,14
66,15
67,17
68,13
69,16
70,14
71,12
72,14
73,15
74,13
75,16
76,16
77,13
78,15
79,17
80,16
81,13
82,12
83,12
84,14
85,14
86,16
87,16
88,18
89,18
90,11
91,14
92,18
93,12
94,15
95,16
96,12
97,18
98,17
99,17
100,14
101,13
102,18
103,15
104,17
105,11
106,14
107,16
108,14
109,13
110,15
111,12
112,12
113,14
114,17
115,15
116,12
117,16
118,13
119,13
120,12
121,14
122,16
123,13
124,11
125,15
126,14
127,16
128,13
129,17
130,14
131,14
132,14
133,11
134,14
135,17
136,14
137,14
138,13
139,17
140,14
141,16
142,16
143,13
144,16
145,15
146,13
147,17
148,11
149,15
150,14
151,16
152,15
153,16
154,11
155,15
156,16
157,14
158,16
159,16
160,16
161,14
162,14
163,14
164,15
165,14
166,10
167,14
168,17
169,13
170,13
171,15
172,14
173,12
174,17
175,15
176,13
177,12
178,11
179,13
180,13
181,13
182,9
183,11
184,8
185,15
186,5
187,6
188,11
189,10
190,12
191,10
192,7
193,13
194,10
195,13
196,13
197,12
198,11
199,12
