,number_pca_components_class
0,77
1,75
2,76
3,66
4,100
5,77
6,104
7,99
8,76
9,81
10,116
11,75
12,61
13,87
14,103
15,99
16,115
17,129
18,108
19,89
20,70
21,79
22,77
23,78
24,78
25,81
26,85
27,76
28,66
29,91
30,88
31,81
32,82
33,100
34,65
35,69
36,87
37,85
38,111
39,89
40,117
41,112
42,82
43,99
44,87
45,73
46,112
47,78
48,78
49,82
50,69
51,67
52,72
53,78
54,78
55,76
56,70
57,71
58,77
59,101
60,57
61,84
62,86
63,89
64,126
65,72
66,90
67,116
68,75
69,98
70,67
71,83
72,112
73,109
74,83
75,88
76,112
77,72
78,101
79,136
80,121
81,78
82,85
83,73
84,81
85,96
86,79
87,78
88,107
89,118
90,86
91,98
92,90
93,80
94,80
95,91
96,95
97,81
98,112
99,98
100,90
101,82
102,124
103,91
104,105
105,66
106,82
107,101
108,90
109,87
110,69
111,62
112,65
113,97
114,93
115,93
116,61
117,89
118,88
119,69
120,86
121,76
122,120
123,64
124,77
125,92
126,78
127,93
128,76
129,99
130,98
131,109
132,92
133,50
134,105
135,109
136,76
137,96
138,80
139,103
140,87
141,101
142,105
143,76
144,113
145,83
146,78
147,87
148,103
149,105
150,82
151,100
152,120
153,82
154,73
155,100
156,73
157,87
158,118
159,112
160,108
161,88
162,70
163,90
164,86
165,70
166,63
167,86
168,115
169,85
170,76
171,84
172,102
173,67
174,92
175,108
176,63
177,84
178,71
179,77
180,67
181,70
182,78
183,72
184,87
185,115
186,80
187,78
188,84
189,103
190,71
191,66
192,72
193,68
194,79
195,100
196,102
197,92
198,91
199,95
