,number_pca_components_class
0,6
1,8
2,9
3,12
4,9
5,12
6,13
7,13
8,11
9,11
10,13
11,9
12,8
13,7
14,10
15,13
16,13
17,13
18,9
19,11
20,9
21,9
22,7
23,5
24,13
25,13
26,13
27,12
28,12
29,11
30,13
31,13
32,12
33,11
34,12
35,11
36,10
37,11
38,11
39,10
40,12
41,14
42,12
43,10
44,9
45,8
46,12
47,14
48,12
49,9
50,10
51,10
52,10
53,12
54,11
55,8
56,9
57,9
58,12
59,11
60,8
61,10
62,11
63,10
64,11
65,9
66,8
67,13
68,10
69,12
70,6
71,7
72,11
73,12
74,11
75,10
76,12
77,11
78,9
79,12
80,13
81,6
82,8
83,11
84,7
85,12
86,10
87,9
88,12
89,13
90,8
91,12
92,11
93,9
94,6
95,8
96,7
97,10
98,11
99,13
100,12
101,7
102,11
103,6
104,12
105,9
106,11
107,8
108,7
109,10
110,10
111,7
112,9
113,12
114,10
115,7
116,6
117,12
118,8
119,9
120,10
121,6
122,12
123,12
124,5
125,11
126,9
127,10
128,8
129,10
130,12
131,12
132,8
133,5
134,11
135,11
136,12
137,8
138,10
139,10
140,10
141,12
142,11
143,10
144,13
145,6
146,7
147,11
148,9
149,12
150,13
151,11
152,11
153,6
154,6
155,11
156,13
157,7
158,12
159,13
160,13
161,13
162,8
163,11
164,8
165,7
166,5
167,7
168,12
169,11
170,6
171,12
172,11
173,6
174,12
175,14
176,9
177,10
178,9
179,12
180,12
181,11
182,10
183,11
184,7
185,12
186,5
187,6
188,10
189,8
190,10
191,6
192,7
193,11
194,6
195,8
196,9
197,7
198,6
199,11
