,number_pca_components_class
0,10
1,13
2,13
3,13
4,13
5,13
6,14
7,14
8,13
9,13
10,13
11,13
12,13
13,10
14,13
15,13
16,14
17,14
18,12
19,13
20,12
21,12
22,12
23,9
24,14
25,13
26,14
27,13
28,13
29,13
30,14
31,14
32,13
33,13
34,14
35,13
36,12
37,13
38,13
39,13
40,13
41,14
42,13
43,13
44,13
45,12
46,13
47,14
48,13
49,13
50,13
51,13
52,13
53,13
54,14
55,13
56,13
57,13
58,14
59,13
60,12
61,13
62,13
63,12
64,12
65,13
66,11
67,13
68,13
69,13
70,10
71,10
72,13
73,13
74,13
75,12
76,13
77,13
78,13
79,13
80,13
81,12
82,13
83,13
84,11
85,13
86,12
87,12
88,12
89,14
90,12
91,14
92,12
93,13
94,9
95,11
96,12
97,12
98,13
99,13
100,13
101,11
102,13
103,11
104,14
105,13
106,13
107,12
108,11
109,13
110,13
111,12
112,13
113,13
114,13
115,11
116,10
117,12
118,12
119,12
120,13
121,10
122,14
123,13
124,9
125,13
126,13
127,13
128,12
129,12
130,13
131,13
132,11
133,8
134,13
135,13
136,13
137,11
138,13
139,12
140,12
141,13
142,13
143,13
144,14
145,10
146,11
147,12
148,12
149,13
150,14
151,13
152,13
153,10
154,10
155,13
156,13
157,11
158,13
159,13
160,14
161,13
162,11
163,13
164,12
165,10
166,9
167,12
168,13
169,13
170,10
171,13
172,13
173,10
174,13
175,14
176,12
177,13
178,13
179,13
180,13
181,13
182,13
183,13
184,11
185,13
186,10
187,11
188,12
189,13
190,13
191,11
192,12
193,13
194,10
195,11
196,13
197,11
198,10
199,13
