,number_pca_components_class
0,9
1,9
2,10
3,9
4,10
5,9
6,12
7,10
8,10
9,10
10,11
11,9
12,9
13,8
14,10
15,11
16,12
17,12
18,11
19,10
20,10
21,10
22,9
23,8
24,10
25,11
26,12
27,10
28,10
29,11
30,10
31,10
32,11
33,11
34,10
35,11
36,10
37,10
38,11
39,10
40,11
41,11
42,10
43,10
44,9
45,10
46,11
47,11
48,9
49,11
50,10
51,10
52,10
53,11
54,11
55,10
56,11
57,11
58,9
59,11
60,7
61,10
62,9
63,10
64,11
65,9
66,11
67,11
68,10
69,11
70,9
71,10
72,11
73,11
74,10
75,9
76,11
77,8
78,10
79,13
80,10
81,9
82,9
83,10
84,9
85,12
86,8
87,9
88,11
89,12
90,9
91,11
92,9
93,9
94,9
95,9
96,10
97,9
98,12
99,10
100,10
101,9
102,12
103,10
104,11
105,9
106,9
107,9
108,9
109,10
110,8
111,8
112,9
113,11
114,10
115,9
116,8
117,10
118,11
119,9
120,9
121,9
122,12
123,8
124,9
125,10
126,10
127,10
128,8
129,11
130,11
131,10
132,10
133,8
134,12
135,10
136,10
137,11
138,10
139,11
140,10
141,10
142,10
143,9
144,11
145,9
146,8
147,10
148,10
149,11
150,10
151,9
152,11
153,9
154,8
155,11
156,9
157,10
158,12
159,12
160,13
161,11
162,9
163,10
164,10
165,9
166,8
167,9
168,12
169,9
170,9
171,10
172,11
173,10
174,11
175,14
176,8
177,10
178,9
179,9
180,10
181,10
182,11
183,10
184,10
185,11
186,9
187,10
188,10
189,11
190,11
191,9
192,10
193,11
194,9
195,12
196,11
197,10
198,9
199,11
