,number_pca_components_class
0,68
1,68
2,65
3,71
4,85
5,77
6,94
7,101
8,86
9,77
10,105
11,74
12,65
13,86
14,96
15,94
16,99
17,113
18,89
19,103
20,66
21,79
22,71
23,55
24,74
25,80
26,81
27,79
28,70
29,76
30,80
31,77
32,79
33,75
34,69
35,65
36,84
37,74
38,91
39,81
40,101
41,95
42,85
43,81
44,74
45,52
46,112
47,82
48,74
49,71
50,64
51,66
52,78
53,78
54,69
55,69
56,65
57,64
58,74
59,83
60,63
61,71
62,89
63,77
64,91
65,63
66,81
67,109
68,71
69,92
70,54
71,82
72,120
73,87
74,88
75,83
76,90
77,71
78,82
79,116
80,113
81,69
82,68
83,88
84,64
85,99
86,80
87,79
88,103
89,101
90,84
91,79
92,76
93,69
94,65
95,83
96,79
97,68
98,84
99,94
100,84
101,78
102,104
103,66
104,76
105,73
106,81
107,83
108,71
109,92
110,86
111,54
112,66
113,97
114,96
115,71
116,52
117,86
118,71
119,73
120,82
121,61
122,102
123,75
124,67
125,83
126,71
127,88
128,71
129,79
130,95
131,92
132,87
133,43
134,103
135,100
136,79
137,87
138,91
139,88
140,95
141,93
142,97
143,64
144,98
145,58
146,57
147,80
148,99
149,99
150,86
151,94
152,98
153,70
154,60
155,84
156,77
157,77
158,107
159,100
160,105
161,87
162,65
163,83
164,71
165,59
166,45
167,68
168,116
169,91
170,56
171,84
172,98
173,69
174,85
175,105
176,64
177,68
178,58
179,75
180,88
181,71
182,65
183,71
184,67
185,84
186,61
187,58
188,75
189,84
190,72
191,54
192,49
193,66
194,67
195,92
196,96
197,79
198,69
199,80
