epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,48.28,48.28,48.51,71.98833333333333,71.98833333333333,72.37
1,87.37,87.37,87.2,87.31333333333333,87.31333333333333,87.19
2,90.03666666666666,90.03666666666666,89.97,89.99833333333333,89.99833333333333,89.94
4,92.85166666666666,92.85166666666666,92.5,92.82166666666667,92.82166666666667,92.45
6,94.59166666666667,94.59166666666667,94.14,94.55,94.55,94.07
8,95.49333333333333,95.49333333333333,94.96,95.45666666666666,95.45666666666666,94.92
10,96.08166666666666,96.08166666666666,95.53,96.02833333333334,96.02833333333334,95.48
12,96.57666666666667,96.57666666666667,95.83,96.555,96.555,95.78
14,96.91,96.91,96.06,96.89166666666667,96.89166666666667,96.0
16,97.18,97.18,96.24000000000001,97.17333333333333,97.17333333333333,96.28
18,97.42833333333333,97.42833333333333,96.43,97.39,97.39,96.39999999999999
20,97.61666666666666,97.61666666666666,96.50999999999999,97.6,97.6,96.53
25,98.00833333333333,98.00833333333333,96.74000000000001,98.0,98.0,96.69
30,98.265,98.265,96.77,98.24666666666667,98.24666666666667,96.77
35,98.37,98.37,96.84,98.355,98.355,96.84
40,98.4,98.4,96.78999999999999,98.38,98.38,96.78
45,98.47166666666666,98.47166666666666,96.65,98.46166666666667,98.46166666666667,96.66
50,98.605,98.605,96.87,98.58166666666666,98.58166666666666,96.83
