,number_pca_components_class
0,156
1,131
2,163
3,174
4,166
5,195
6,204
7,206
8,179
9,176
10,208
11,190
12,147
13,163
14,172
15,206
16,220
17,214
18,176
19,196
20,171
21,179
22,155
23,110
24,203
25,191
26,182
27,199
28,174
29,188
30,189
31,173
32,197
33,172
34,160
35,152
36,165
37,167
38,181
39,180
40,210
41,191
42,205
43,190
44,127
45,140
46,209
47,193
48,188
49,159
50,129
51,163
52,161
53,169
54,180
55,158
56,161
57,132
58,164
59,227
60,171
61,174
62,202
63,206
64,234
65,178
66,172
67,238
68,172
69,199
70,138
71,192
72,224
73,235
74,193
75,200
76,247
77,186
78,159
79,252
80,247
81,136
82,152
83,212
84,167
85,195
86,179
87,184
88,245
89,223
90,193
91,174
92,209
93,159
94,146
95,208
96,190
97,179
98,203
99,237
100,220
101,181
102,238
103,136
104,189
105,183
106,204
107,159
108,179
109,223
110,191
111,146
112,174
113,232
114,185
115,152
116,140
117,214
118,152
119,192
120,212
121,152
122,231
123,195
124,146
125,219
126,146
127,210
128,166
129,197
130,222
131,229
132,214
133,105
134,206
135,249
136,194
137,209
138,208
139,216
140,193
141,216
142,220
143,152
144,228
145,131
146,164
147,217
148,196
149,248
150,212
151,204
152,190
153,153
154,166
155,204
156,213
157,191
158,230
159,228
160,228
161,224
162,158
163,202
164,160
165,136
166,112
167,178
168,253
169,184
170,161
171,195
172,216
173,177
174,206
175,232
176,162
177,153
178,153
179,191
180,208
181,168
182,155
183,153
184,159
185,215
186,132
187,152
188,200
189,170
190,163
191,110
192,112
193,146
194,148
195,172
196,184
197,187
198,158
199,184
