,pca_variance_class
0,0.7407748470432881
1,0.7965656492661723
2,0.7534247341450472
3,0.7556956824161395
4,0.7540897244400476
5,0.7633270254778046
6,0.7292459393288423
7,0.7996948001909142
8,0.7784198273873119
9,0.7920253140409429
