,pca_variance_class
0,0.9083055436178732
1,0.9822857061500713
2,0.8845191180277654
3,0.9384991708972891
4,0.7952823088129286
5,0.977608053484774
6,0.7692797230744007
7,0.9698998174328808
8,0.9455054494147361
9,0.979234197988
