,number_pca_components_class
0,73
1,51
2,57
3,47
4,86
5,61
6,88
7,80
8,53
9,64
10,92
11,53
12,46
13,74
14,92
15,77
16,88
17,118
18,102
19,68
20,49
21,62
22,61
23,68
24,59
25,64
26,66
27,60
28,49
29,73
30,70
31,66
32,66
33,77
34,45
35,49
36,71
37,61
38,91
39,66
40,99
41,95
42,64
43,73
44,68
45,62
46,98
47,63
48,57
49,56
50,48
51,46
52,47
53,54
54,58
55,59
56,48
57,48
58,61
59,84
60,39
61,65
62,65
63,62
64,109
65,52
66,67
67,101
68,56
69,84
70,47
71,66
72,97
73,87
74,66
75,74
76,92
77,54
78,84
79,120
80,107
81,63
82,69
83,63
84,57
85,79
86,59
87,59
88,92
89,108
90,70
91,78
92,74
93,64
94,63
95,73
96,68
97,61
98,96
99,83
100,73
101,65
102,103
103,73
104,94
105,49
106,63
107,82
108,68
109,73
110,54
111,45
112,47
113,82
114,71
115,76
116,42
117,77
118,64
119,51
120,66
121,56
122,102
123,47
124,63
125,68
126,58
127,72
128,58
129,73
130,86
131,90
132,72
133,35
134,89
135,91
136,58
137,80
138,64
139,86
140,75
141,88
142,90
143,55
144,103
145,67
146,57
147,74
148,89
149,86
150,64
151,86
152,98
153,65
154,50
155,83
156,55
157,65
158,100
159,95
160,95
161,70
162,44
163,69
164,60
165,47
166,40
167,64
168,96
169,66
170,53
171,67
172,90
173,52
174,83
175,87
176,45
177,70
178,59
179,64
180,51
181,55
182,64
183,56
184,78
185,97
186,74
187,71
188,72
189,91
190,60
191,54
192,64
193,55
194,60
195,77
196,81
197,73
198,70
199,77
