,pca_variance_class
0,0.20070439632454593
1,0.2404034957698581
2,0.18990012846155468
3,0.19216281928896942
4,0.19588811683346732
5,0.19996149743659283
6,0.1999350223382978
7,0.21415404681962052
8,0.20843703142774142
9,0.22644650265529404
