,acc_class
0,0.41200000047683716
1,0.3659999966621399
2,0.44200000166893005
3,0.3779999911785126
4,0.3999999761581421
5,0.41599997878074646
6,0.41599997878074646
7,0.3619999885559082
8,0.3619999885559082
9,0.37599998712539673
10,0.3619999885559082
11,0.41599997878074646
12,0.37599998712539673
13,0.3879999816417694
14,0.35999998450279236
15,0.37199997901916504
16,0.3659999966621399
17,0.3700000047683716
18,0.38999998569488525
19,0.3700000047683716
20,0.3959999978542328
21,0.3999999761581421
22,0.41200000047683716
23,0.4139999747276306
24,0.3840000033378601
25,0.38199999928474426
26,0.3700000047683716
27,0.3659999966621399
28,0.38599997758865356
29,0.3779999911785126
30,0.4039999842643738
31,0.3739999830722809
32,0.3919999897480011
33,0.429999977350235
34,0.4059999883174896
35,0.38199999928474426
36,0.4139999747276306
37,0.4479999840259552
38,0.38599997758865356
39,0.3799999952316284
40,0.3999999761581421
41,0.4359999895095825
42,0.3999999761581421
43,0.41999998688697815
44,0.44999998807907104
45,0.4399999976158142
46,0.3879999816417694
47,0.37199997901916504
48,0.38199999928474426
49,0.3779999911785126
50,0.3799999952316284
51,0.3739999830722809
52,0.36399999260902405
53,0.39399999380111694
54,0.3879999816417694
55,0.3779999911785126
56,0.3400000035762787
57,0.4039999842643738
58,0.3700000047683716
59,0.4059999883174896
60,0.40799999237060547
61,0.4059999883174896
62,0.38199999928474426
63,0.39800000190734863
64,0.40799999237060547
65,0.39399999380111694
66,0.3579999804496765
67,0.39399999380111694
68,0.37599998712539673
69,0.41599997878074646
70,0.4059999883174896
71,0.37199997901916504
72,0.38599997758865356
73,0.37599998712539673
74,0.42800000309944153
75,0.37199997901916504
76,0.4179999828338623
77,0.36800000071525574
78,0.3779999911785126
79,0.40199998021125793
80,0.43799999356269836
81,0.3179999887943268
82,0.38999998569488525
83,0.39800000190734863
84,0.4099999964237213
85,0.3840000033378601
86,0.3999999761581421
87,0.34199997782707214
88,0.3799999952316284
89,0.39399999380111694
90,0.41999998688697815
91,0.4039999842643738
92,0.38599997758865356
93,0.3959999978542328
94,0.3999999761581421
95,0.42800000309944153
96,0.36399999260902405
97,0.37599998712539673
98,0.4139999747276306
99,0.38999998569488525
100,0.3779999911785126
101,0.4399999976158142
102,0.44599997997283936
103,0.41999998688697815
104,0.4039999842643738
105,0.37199997901916504
106,0.38199999928474426
107,0.37599998712539673
108,0.4059999883174896
109,0.3999999761581421
110,0.3999999761581421
111,0.3840000033378601
112,0.43799999356269836
113,0.42399999499320984
114,0.3919999897480011
115,0.37199997901916504
116,0.3739999830722809
117,0.42800000309944153
118,0.3879999816417694
119,0.3840000033378601
120,0.35199999809265137
121,0.36800000071525574
122,0.37199997901916504
123,0.38599997758865356
124,0.39399999380111694
125,0.4339999854564667
126,0.40199998021125793
127,0.3659999966621399
128,0.3840000033378601
129,0.40799999237060547
130,0.3579999804496765
131,0.3999999761581421
132,0.4259999990463257
133,0.39800000190734863
134,0.3840000033378601
135,0.4059999883174896
136,0.3879999816417694
137,0.429999977350235
138,0.38999998569488525
139,0.44200000166893005
140,0.3700000047683716
141,0.3999999761581421
142,0.3879999816417694
143,0.3779999911785126
144,0.3840000033378601
145,0.3999999761581421
146,0.4259999990463257
147,0.3919999897480011
148,0.3840000033378601
149,0.37599998712539673
150,0.38599997758865356
151,0.40199998021125793
152,0.4259999990463257
153,0.40199998021125793
154,0.3999999761581421
155,0.39800000190734863
156,0.42800000309944153
157,0.3799999952316284
158,0.3799999952316284
159,0.3779999911785126
160,0.3619999885559082
161,0.38599997758865356
162,0.3879999816417694
163,0.42800000309944153
164,0.39800000190734863
165,0.3999999761581421
166,0.38599997758865356
167,0.40199998021125793
168,0.4039999842643738
169,0.3919999897480011
170,0.38599997758865356
171,0.3879999816417694
172,0.4059999883174896
173,0.40799999237060547
174,0.3959999978542328
175,0.38999998569488525
176,0.3799999952316284
177,0.33799999952316284
178,0.3919999897480011
179,0.39800000190734863
180,0.3319999873638153
181,0.3779999911785126
182,0.3959999978542328
183,0.4059999883174896
184,0.39800000190734863
185,0.429999977350235
186,0.4039999842643738
187,0.4059999883174896
188,0.38599997758865356
189,0.3879999816417694
190,0.3700000047683716
191,0.40799999237060547
192,0.4179999828338623
193,0.43199998140335083
194,0.3779999911785126
195,0.36800000071525574
196,0.36800000071525574
197,0.36800000071525574
198,0.429999977350235
199,0.35599997639656067
