,acc_class
0,0.1434
1,0.0924
2,0.0495
3,0.1343
4,0.095
5,0.0382
6,0.008
7,0.0082
8,0.0082
9,0.002
10,0.0122
11,0.002
12,0.1811
13,0.0511
14,0.0233
15,0.0059
16,0.0058
17,0.002
18,0.0442
19,0.0104
20,0.0039
21,0.063
22,0.0302
23,0.0322
24,0.0218
25,0.082
26,0.0116
27,0.0283
28,0.0141
29,0.0021
30,0.004
31,0.1908
32,0.0
33,0.0359
34,0.0907
35,0.0128
36,0.0277
37,0.0229
38,0.0019
39,0.0338
40,0.0062
41,0.0214
42,0.0508
43,0.0288
44,0.0525
45,0.0689
46,0.0356
47,0.0273
48,0.0265
49,0.0261
50,0.0231
51,0.0161
52,0.0493
53,0.0572
54,0.0081
55,0.0059
56,0.0331
57,0.0827
58,0.0942
59,0.011
60,0.0671
61,0.0361
62,0.0
63,0.0077
64,0.0165
65,0.0039
66,0.0465
67,0.002
68,0.0398
69,0.0941
70,0.0239
71,0.0532
72,0.0061
73,0.0115
74,0.0497
75,0.0583
76,0.0037
77,0.0329
78,0.0245
79,0.0113
80,0.0152
81,0.1161
82,0.0672
83,0.0321
84,0.008
85,0.0059
86,0.0077
87,0.0275
88,0.0063
89,0.0122
90,0.0427
91,0.0198
92,0.0267
93,0.0992
94,0.0505
95,0.0127
96,0.0391
97,0.0259
98,0.006
99,0.0021
100,0.0196
101,0.045
102,0.0
103,0.1319
104,0.0142
105,0.0022
106,0.0178
107,0.0139
108,0.0077
109,0.0531
110,0.0314
111,0.0503
112,0.0631
113,0.015
114,0.0163
115,0.0828
116,0.0186
117,0.0278
118,0.0333
119,0.0163
120,0.0194
121,0.0492
122,0.004
123,0.0145
124,0.0615
125,0.0127
126,0.0527
127,0.0181
128,0.025
129,0.0038
130,0.0078
131,0.002
132,0.0019
133,0.1943
134,0.002
135,0.0
136,0.0228
137,0.0161
138,0.0222
139,0.0076
140,0.0087
141,0.0077
142,0.0126
143,0.0556
144,0.0
145,0.1807
146,0.0857
147,0.0079
148,0.0252
149,0.0139
150,0.0123
151,0.0059
152,0.002
153,0.0476
154,0.0692
155,0.0
156,0.006
157,0.0042
158,0.0021
159,0.012
160,0.004
161,0.0096
162,0.0761
163,0.0316
164,0.0289
165,0.0911
166,0.092
167,0.0356
168,0.006
169,0.0124
170,0.0573
171,0.0153
172,0.0117
173,0.0228
174,0.026
175,0.0019
176,0.0911
177,0.0371
178,0.1194
179,0.0515
180,0.0295
181,0.0393
182,0.034
183,0.071
184,0.0464
185,0.0057
186,0.1767
187,0.1293
188,0.0334
189,0.0727
190,0.0913
191,0.1343
192,0.0636
193,0.0797
194,0.023
195,0.0639
196,0.0615
197,0.0343
198,0.0368
199,0.0258
