,pca_variance_class
0,0.41672778020991186
1,0.38870468144901776
2,0.37986145377214847
3,0.47202319325559783
4,0.43293177981957737
5,0.4038874447302839
6,0.42259213799541373
7,0.4075718809797016
8,0.37095647430819856
9,0.4904827142567271
