epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,10.038,10.076,9.98,10.45,11.006,10.89
1,12.424,19.573999999999998,19.98,16.137999999999998,33.206,32.87
2,12.622,17.332,17.4,16.624,28.749999999999996,28.360000000000003
4,15.126000000000001,18.953999999999997,18.41,19.758,26.72,25.66
6,14.976,15.001999999999999,14.57,21.056,19.286,18.69
8,16.63,13.414000000000001,13.05,22.566,18.029999999999998,17.49
10,19.2,15.074000000000002,13.900000000000002,27.256000000000004,19.778000000000002,18.09
12,20.472,16.216,14.74,32.088,22.323999999999998,19.73
14,23.34,17.928,16.580000000000002,34.452,22.701999999999998,20.849999999999998
16,24.67,16.996,15.620000000000001,39.019999999999996,21.23,18.25
18,28.116000000000003,17.488,15.370000000000001,45.28,22.48,19.32
20,30.570000000000004,18.024,15.950000000000001,45.776,22.182,18.67
25,30.926,17.626,15.509999999999998,49.63,22.06,17.76
30,36.368,18.828,16.259999999999998,56.03399999999999,23.62,19.55
35,41.227999999999994,19.74,16.43,62.41,24.068,18.13
40,43.32,19.84,16.31,64.794,24.352,18.27
45,44.26,19.544,16.08,67.84599999999999,24.256,18.15
50,43.608000000000004,19.62,15.47,67.786,24.504,18.360000000000003
55,49.696,20.104,15.49,75.916,24.826,17.77
60,54.656000000000006,20.87,16.21,80.83399999999999,25.556,18.6
65,61.208,22.578,17.75,84.42,26.273999999999997,18.6
70,64.48,23.032,17.95,86.81,26.562,18.64
