,number_pca_components_class
0,14
1,11
2,12
3,11
4,17
5,14
6,15
7,19
8,19
9,9
10,13
11,11
12,17
13,18
14,13
15,15
16,16
17,16
18,12
19,21
20,13
21,17
22,9
23,11
24,15
25,15
26,14
27,12
28,11
29,22
30,10
31,17
32,13
33,14
34,10
35,14
36,11
37,14
38,12
39,11
40,16
41,11
42,12
43,13
44,14
45,9
46,13
47,11
48,12
49,11
50,17
51,14
52,17
53,12
54,11
55,8
56,12
57,11
58,13
59,13
60,7
61,12
62,13
63,11
64,16
65,16
66,10
67,16
68,10
69,19
70,12
71,21
72,17
73,12
74,10
75,12
76,14
77,12
78,13
79,16
80,12
81,12
82,15
83,13
84,15
85,12
86,16
87,13
88,10
89,16
90,9
91,13
92,10
93,15
94,13
95,19
96,15
97,10
98,17
99,16
100,12
101,13
102,13
103,14
104,10
105,11
106,15
107,13
108,10
109,16
110,12
111,11
112,13
113,14
114,14
115,21
116,10
117,19
118,17
119,14
120,15
121,18
122,13
123,13
124,13
125,16
126,17
127,13
128,14
129,13
130,13
131,15
132,10
133,10
134,17
135,12
136,13
137,14
138,14
139,10
140,14
141,14
142,15
143,10
144,17
145,10
146,9
147,11
148,17
149,17
150,17
151,10
152,17
153,9
154,21
155,19
156,12
157,16
158,15
159,12
160,11
161,14
162,12
163,10
164,10
165,12
166,10
167,17
168,18
169,10
170,12
171,14
172,12
173,15
174,13
175,17
176,13
177,13
178,13
179,17
180,12
181,11
182,16
183,12
184,15
185,15
186,15
187,9
188,12
189,12
190,14
191,12
192,19
193,11
194,15
195,12
196,13
197,12
198,22
199,13
