,number_pca_components_class
0,6
1,7
2,8
3,8
4,7
5,8
6,8
7,8
8,7
9,7
10,7
11,8
12,7
13,5
14,8
15,8
16,8
17,8
18,7
19,8
20,7
21,6
22,8
23,6
24,7
25,8
26,8
27,6
28,7
29,7
30,7
31,8
32,8
33,8
34,7
35,7
36,7
37,8
38,7
39,8
40,8
41,8
42,8
43,8
44,7
45,7
46,7
47,8
48,8
49,7
50,7
51,7
52,8
53,8
54,7
55,6
56,7
57,8
58,7
59,7
60,6
61,8
62,8
63,7
64,7
65,7
66,7
67,8
68,7
69,8
70,7
71,7
72,8
73,8
74,7
75,6
76,7
77,7
78,7
79,8
80,7
81,6
82,7
83,8
84,6
85,8
86,6
87,6
88,6
89,8
90,8
91,8
92,7
93,8
94,7
95,7
96,6
97,7
98,8
99,7
100,7
101,6
102,7
103,7
104,7
105,7
106,7
107,7
108,6
109,7
110,7
111,7
112,7
113,7
114,8
115,7
116,6
117,6
118,7
119,7
120,7
121,6
122,8
123,7
124,6
125,6
126,8
127,6
128,6
129,6
130,8
131,8
132,6
133,6
134,7
135,7
136,7
137,7
138,8
139,7
140,8
141,7
142,7
143,7
144,8
145,7
146,6
147,6
148,7
149,7
150,8
151,7
152,8
153,7
154,5
155,6
156,7
157,7
158,8
159,7
160,8
161,8
162,6
163,8
164,7
165,6
166,6
167,7
168,8
169,8
170,6
171,8
172,8
173,6
174,8
175,8
176,7
177,7
178,7
179,8
180,7
181,8
182,7
183,8
184,7
185,7
186,7
187,7
188,7
189,8
190,7
191,7
192,7
193,7
194,6
195,7
196,8
197,7
198,6
199,8
