Epoch,Correct,Total,Accuracy
40,26869,50000,0.5374
41,28293,50000,0.5659
42,28894,50000,0.5779
43,29440,50000,0.5888
44,29800,50000,0.596
45,29016,50000,0.5803
46,30791,50000,0.6158
47,29210,50000,0.5842
48,29250,50000,0.585
49,28059,50000,0.5612
50,28107,50000,0.5621
51,27876,50000,0.5575
52,26068,50000,0.5214
53,27300,50000,0.546
54,24420,50000,0.4884
55,24419,50000,0.4884
56,24324,50000,0.4865
57,24036,50000,0.4807
58,23207,50000,0.4641
59,22806,50000,0.4561
60,22394,50000,0.4479
61,21983,50000,0.4397
62,22671,50000,0.4534
63,18581,50000,0.3716
64,21592,50000,0.4318
65,21175,50000,0.4235
66,21711,50000,0.4342
67,18562,50000,0.3712
68,18305,50000,0.3661
69,20866,50000,0.4173
70,20652,50000,0.413
71,19584,50000,0.3917
72,18509,50000,0.3702
73,17633,50000,0.3527
74,17522,50000,0.3504
75,20030,50000,0.4006
76,18991,50000,0.3798
77,17392,50000,0.3478
78,18769,50000,0.3754
79,17915,50000,0.3583
80,16992,50000,0.3398
81,18762,50000,0.3752
82,16576,50000,0.3315
83,16050,50000,0.321
84,14822,50000,0.2964
85,12087,50000,0.2417
86,10326,50000,0.2065
87,10044,50000,0.2009
88,13345,50000,0.2669
89,10531,50000,0.2106
90,10693,50000,0.2139
91,12071,50000,0.2414
92,10288,50000,0.2058
93,10584,50000,0.2117
94,5171,50000,0.1034
95,5034,50000,0.1007
96,5009,50000,0.1002
97,5009,50000,0.1002
98,5009,50000,0.1002
99,5009,50000,0.1002
