,number_pca_components_class
0,7
1,8
2,8
3,8
4,8
5,8
6,9
7,8
8,8
9,8
10,9
11,8
12,8
13,7
14,8
15,8
16,9
17,8
18,7
19,9
20,8
21,8
22,8
23,7
24,8
25,8
26,8
27,8
28,8
29,8
30,8
31,8
32,8
33,8
34,8
35,8
36,8
37,8
38,8
39,9
40,9
41,8
42,8
43,8
44,7
45,8
46,8
47,8
48,8
49,8
50,8
51,8
52,9
53,9
54,8
55,8
56,8
57,8
58,8
59,9
60,8
61,8
62,9
63,8
64,9
65,8
66,8
67,9
68,8
69,9
70,8
71,8
72,9
73,9
74,8
75,8
76,9
77,8
78,8
79,9
80,9
81,7
82,8
83,8
84,8
85,9
86,8
87,8
88,9
89,9
90,8
91,8
92,9
93,8
94,8
95,8
96,8
97,8
98,8
99,8
100,8
101,8
102,9
103,8
104,9
105,8
106,8
107,8
108,8
109,8
110,8
111,7
112,8
113,9
114,9
115,7
116,7
117,8
118,8
119,8
120,8
121,8
122,9
123,8
124,8
125,8
126,8
127,8
128,8
129,9
130,8
131,8
132,8
133,7
134,9
135,9
136,8
137,8
138,8
139,8
140,8
141,8
142,8
143,8
144,8
145,8
146,8
147,8
148,8
149,9
150,8
151,8
152,9
153,8
154,8
155,8
156,8
157,8
158,9
159,9
160,9
161,8
162,8
163,8
164,8
165,8
166,7
167,8
168,9
169,8
170,9
171,9
172,9
173,8
174,9
175,9
176,8
177,8
178,8
179,8
180,8
181,8
182,8
183,8
184,7
185,9
186,7
187,7
188,8
189,7
190,8
191,8
192,8
193,8
194,8
195,8
196,8
197,8
198,8
199,8
