Epoch,Correct,Total,Accuracy
40,100,21536,0.0046
41,100,21536,0.0046
42,133,21536,0.0062
43,135,21536,0.0063
44,125,21536,0.0058
45,129,21536,0.006
46,147,21536,0.0068
47,146,21536,0.0068
48,152,21536,0.0071
49,123,21536,0.0057
50,173,21536,0.008
51,115,21536,0.0053
52,105,21536,0.0049
53,132,21536,0.0061
54,115,21536,0.0053
55,154,21536,0.0072
56,88,21536,0.0041
57,140,21536,0.0065
58,111,21536,0.0052
59,119,21536,0.0055
60,108,21536,0.005
61,140,21536,0.0065
62,101,21536,0.0047
63,118,21536,0.0055
64,127,21536,0.0059
65,106,21536,0.0049
66,127,21536,0.0059
67,121,21536,0.0056
68,108,21536,0.005
69,122,21536,0.0057
70,113,21536,0.0052
71,135,21536,0.0063
72,105,21536,0.0049
73,109,21536,0.0051
74,98,21536,0.0046
75,92,21536,0.0043
76,101,21536,0.0047
77,99,21536,0.0046
78,111,21536,0.0052
79,94,21536,0.0044
80,83,21536,0.0039
81,102,21536,0.0047
82,244,21536,0.0113
83,108,21536,0.005
84,251,21536,0.0117
85,94,21536,0.0044
86,147,21536,0.0068
87,102,21536,0.0047
88,113,21536,0.0052
89,116,21536,0.0054
90,113,21536,0.0052
91,187,21536,0.0087
92,101,21536,0.0047
93,95,21536,0.0044
94,109,21536,0.0051
95,138,21536,0.0064
96,104,21536,0.0048
97,82,21536,0.0038
98,93,21536,0.0043
99,101,21536,0.0047
