,pca_variance_class
0,0.5108490768814442
1,0.39932424482610207
2,0.5121986917636474
3,0.5204537449919515
4,0.49424164768532536
5,0.529113511152002
6,0.5411283375792965
7,0.37218118807084427
8,0.5635547357560101
9,0.5493061035527259
