,epoch,Train_accuracy_org
0,1,8.761666666666667
1,2,12.498333333333333
2,3,14.768333333333333
3,4,16.093333333333334
4,5,16.73
5,6,17.088333333333335
6,7,17.116666666666667
7,8,17.036666666666665
8,9,16.523333333333333
9,10,15.845
10,11,15.354999999999999
11,12,15.001666666666665
12,13,14.256666666666668
13,14,13.81
14,15,13.196666666666667
15,16,12.831666666666667
16,17,12.325
17,18,11.815000000000001
18,19,11.573333333333332
19,20,11.128333333333334
20,21,10.668333333333333
21,22,10.326666666666668
22,23,10.123333333333333
23,24,9.891666666666667
24,25,9.905
25,26,9.658333333333333
26,27,9.398333333333333
27,28,9.163333333333332
28,29,9.151666666666666
29,30,8.696666666666667
30,31,8.575000000000001
31,32,8.173333333333334
32,33,7.9
33,34,7.614999999999999
34,35,7.375
35,36,7.253333333333334
36,37,7.011666666666666
37,38,6.7
38,39,6.59
39,40,6.6066666666666665
40,41,6.261666666666667
41,42,6.413333333333333
42,43,6.778333333333333
43,44,6.501666666666667
44,45,6.948333333333332
45,46,6.72
46,47,6.78
47,48,6.808333333333333
48,49,7.011666666666666
49,50,6.7716666666666665
50,51,6.836666666666667
51,52,6.9766666666666675
52,53,6.825
53,54,6.958333333333333
54,55,7.670000000000001
55,56,7.915
56,57,8.143333333333333
57,58,8.361666666666668
58,59,8.790000000000001
59,60,9.095
60,61,9.406666666666668
61,62,9.545
62,63,9.635
63,64,9.778333333333332
64,65,9.775
65,66,9.594999999999999
66,67,9.713333333333333
67,68,9.373333333333333
68,69,9.246666666666666
69,70,8.91
70,71,9.093333333333334
71,72,8.768333333333334
72,73,8.705
73,74,8.173333333333334
74,75,8.268333333333333
75,76,8.325000000000001
76,77,8.674999999999999
77,78,8.635
78,79,9.148333333333333
79,80,8.905000000000001
80,81,9.028333333333332
81,82,9.55
82,83,8.709999999999999
83,84,8.251666666666667
84,85,7.928333333333333
85,86,8.688333333333334
86,87,8.801666666666668
87,88,9.406666666666668
88,89,9.078333333333333
89,90,9.876666666666667
90,91,9.808333333333334
91,92,10.549999999999999
92,93,10.053333333333333
93,94,11.801666666666668
94,95,11.025
95,96,11.708333333333334
96,97,11.791666666666668
97,98,10.493333333333334
98,99,11.121666666666668
99,100,10.126666666666667
100,101,10.17
101,102,10.563333333333333
102,103,9.49
103,104,9.956666666666667
104,105,9.243333333333334
105,106,12.063333333333333
106,107,11.175
107,108,11.808333333333334
108,109,12.026666666666666
109,110,10.051666666666668
110,111,9.865
111,112,9.478333333333333
112,113,9.04
113,114,8.398333333333333
114,115,9.675
115,116,9.665
116,117,9.736666666666666
117,118,10.026666666666667
118,119,10.416666666666668
119,120,9.766666666666666
120,121,10.105
121,122,8.84
122,123,8.763333333333332
123,124,8.123333333333333
124,125,9.295
125,126,9.251666666666667
126,127,9.135
127,128,9.696666666666667
128,129,9.526666666666667
129,130,9.548333333333334
130,131,9.950000000000001
131,132,9.825000000000001
132,133,9.095
133,134,11.151666666666667
134,135,9.229999999999999
135,136,10.136666666666667
136,137,10.161666666666665
137,138,10.040000000000001
138,139,10.686666666666667
139,140,10.825
140,141,9.703333333333333
141,142,9.746666666666666
142,143,10.533333333333333
143,144,9.915000000000001
144,145,9.995
145,146,10.423333333333334
146,147,9.173333333333334
147,148,10.486666666666666
148,149,10.424999999999999
149,150,10.69
150,151,10.36
151,152,10.82
152,153,10.825
153,154,10.723333333333333
154,155,9.981666666666666
155,156,10.673333333333334
156,157,10.526666666666666
157,158,10.265
158,159,10.118333333333334
159,160,10.553333333333335
160,161,10.455
161,162,9.806666666666667
162,163,10.290000000000001
163,164,9.436666666666667
164,165,10.33
165,166,9.925
166,167,10.505
167,168,9.728333333333333
168,169,10.155
169,170,10.308333333333334
170,171,10.213333333333335
171,172,10.178333333333335
172,173,10.431666666666667
173,174,11.058333333333334
174,175,10.291666666666668
175,176,10.368333333333334
176,177,9.668333333333333
177,178,10.171666666666667
178,179,9.985
179,180,9.775
180,181,10.026666666666667
181,182,10.48
182,183,10.555
183,184,10.73
184,185,10.053333333333333
185,186,10.125
186,187,9.951666666666666
187,188,10.036666666666667
188,189,9.566666666666666
189,190,10.728333333333333
190,191,10.465
191,192,10.078333333333333
192,193,10.186666666666666
193,194,10.303333333333335
194,195,10.563333333333333
195,196,10.141666666666667
196,197,10.184999999999999
197,198,10.11
198,199,10.105
199,200,10.193333333333333
200,201,9.823333333333334
201,202,10.281666666666666
202,203,9.844999999999999
203,204,10.135
204,205,10.188333333333334
205,206,10.556666666666667
206,207,10.103333333333333
207,208,9.803333333333333
208,209,10.406666666666666
209,210,10.131666666666666
210,211,10.368333333333334
211,212,10.298333333333334
212,213,10.141666666666667
213,214,10.18
214,215,10.31
215,216,9.931666666666667
216,217,9.946666666666665
217,218,9.966666666666667
218,219,10.091666666666667
219,220,10.738333333333333
220,221,10.341666666666667
221,222,9.996666666666666
222,223,10.043333333333333
223,224,10.273333333333333
224,225,10.026666666666667
225,226,10.273333333333333
226,227,10.268333333333333
227,228,9.98
228,229,10.243333333333334
229,230,9.815
230,231,9.523333333333333
231,232,10.17
232,233,10.213333333333335
233,234,9.766666666666666
234,235,10.365
235,236,10.163333333333334
236,237,10.158333333333333
237,238,10.056666666666667
238,239,10.146666666666667
239,240,10.213333333333335
240,241,10.821666666666667
241,242,10.213333333333335
242,243,10.146666666666667
243,244,10.190000000000001
244,245,10.278333333333334
245,246,10.331666666666667
246,247,10.209999999999999
247,248,10.174999999999999
248,249,10.245
249,250,10.36
250,251,10.48
251,252,9.871666666666666
252,253,10.501666666666667
253,254,10.173333333333332
254,255,9.898333333333333
255,256,10.123333333333333
256,257,10.271666666666667
257,258,10.041666666666666
258,259,10.171666666666667
259,260,10.163333333333334
260,261,9.728333333333333
261,262,9.976666666666667
262,263,10.255
263,264,10.100000000000001
264,265,10.041666666666666
265,266,10.618333333333334
266,267,10.086666666666666
267,268,10.411666666666667
268,269,10.091666666666667
269,270,10.353333333333333
270,271,10.195
271,272,10.780000000000001
272,273,10.261666666666667
273,274,10.285
274,275,10.318333333333333
275,276,10.05
276,277,10.155
277,278,10.181666666666667
278,279,10.11
279,280,10.308333333333334
280,281,10.24
281,282,10.491666666666667
282,283,10.35
283,284,10.013333333333334
284,285,10.171666666666667
285,286,10.098333333333333
286,287,10.386666666666667
287,288,10.531666666666666
288,289,10.006666666666666
289,290,10.39
290,291,10.203333333333333
291,292,10.561666666666666
292,293,10.916666666666666
293,294,9.981666666666666
294,295,10.183333333333334
295,296,10.11
296,297,10.106666666666667
297,298,10.075000000000001
298,299,10.22
299,300,10.423333333333334
300,301,10.011666666666667
301,302,10.13
302,303,10.048333333333332
303,304,10.058333333333334
304,305,10.391666666666667
305,306,10.299999999999999
306,307,10.226666666666667
307,308,10.108333333333333
308,309,10.031666666666666
309,310,10.235
310,311,10.036666666666667
311,312,10.035
312,313,10.084999999999999
313,314,10.075000000000001
314,315,10.148333333333333
315,316,10.4
316,317,9.98
317,318,10.326666666666668
318,319,10.046666666666667
319,320,10.238333333333333
320,321,10.296666666666667
321,322,10.08
322,323,10.098333333333333
323,324,10.27
324,325,10.168333333333333
325,326,10.173333333333332
326,327,10.251666666666667
327,328,10.246666666666666
328,329,10.288333333333332
329,330,10.198333333333332
330,331,10.02
331,332,10.190000000000001
332,333,10.148333333333333
333,334,10.17
