epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,10.238,8.448,8.3
1,10.312000000000001,9.114,7.85
2,10.190000000000001,7.788,7.42
4,10.026,10.068000000000001,9.6
6,10.16,10.046,9.93
8,10.106,9.958,10.08
10,10.052,9.950000000000001,10.03
12,9.974,10.24,9.91
14,9.958,10.038,10.299999999999999
16,10.08,9.82,10.33
18,10.088,9.972,9.969999999999999
20,9.995999999999999,9.988,9.98
25,10.076,10.0,10.0
30,10.076,10.0,10.0
35,10.076,10.0,10.0
40,10.076,10.0,10.0
45,10.076,10.0,10.0
50,10.076,10.0,10.0
55,10.076,10.0,10.0
60,10.076,10.0,10.0
65,10.076,10.0,10.0
70,10.076,10.0,10.0
75,10.076,10.0,10.0
80,10.076,10.0,10.0
85,10.076,10.0,10.0
90,10.076,10.0,10.0
95,10.076,10.0,10.0
100,10.076,10.0,10.0
105,10.076,10.0,10.0
110,10.076,10.0,10.0
115,10.076,10.0,10.0
120,10.076,10.0,10.0
125,10.076,10.0,10.0
130,10.076,10.0,10.0
135,10.076,10.0,10.0
140,10.076,10.0,10.0
145,10.076,10.0,10.0
150,10.076,10.0,10.0
155,10.076,10.0,10.0
160,10.076,10.0,10.0
165,10.076,10.0,10.0
170,10.076,10.0,10.0
175,10.076,10.0,10.0
180,10.076,10.0,10.0
185,10.076,10.0,10.0
190,10.076,10.0,10.0
195,10.076,10.0,10.0
200,10.076,10.0,10.0
205,10.076,10.0,10.0
210,10.076,10.0,10.0
215,10.076,10.0,10.0
220,10.076,10.0,10.0
225,10.076,10.0,10.0
230,10.076,10.0,10.0
235,10.076,10.0,10.0
240,10.076,10.0,10.0
245,10.076,10.0,10.0
250,10.076,10.0,10.0
255,10.076,10.0,10.0
260,10.076,10.0,10.0
265,10.076,10.0,10.0
270,10.076,10.0,10.0
275,10.076,10.0,10.0
280,10.076,10.0,10.0
285,10.076,10.0,10.0
290,10.076,10.0,10.0
295,10.076,10.0,10.0
300,10.076,10.0,10.0
305,10.076,10.0,10.0
310,10.076,10.0,10.0
315,10.076,10.0,10.0
320,10.076,10.0,10.0
325,10.076,10.0,10.0
330,10.076,10.0,10.0
335,10.076,10.0,10.0
340,10.076,10.0,10.0
345,10.076,10.0,10.0
350,10.076,10.0,10.0
355,10.076,10.0,10.0
360,10.076,10.0,10.0
365,10.076,10.0,10.0
370,10.076,10.0,10.0
375,10.076,10.0,10.0
380,10.076,10.0,10.0
385,10.076,10.0,10.0
390,10.076,10.0,10.0
395,10.076,10.0,10.0
400,10.076,10.0,10.0
405,10.076,10.0,10.0
410,10.076,10.0,10.0
415,10.076,10.0,10.0
420,10.076,10.0,10.0
425,10.076,10.0,10.0
430,10.076,10.0,10.0
435,10.076,10.0,10.0
440,10.076,10.0,10.0
445,10.076,10.0,10.0
450,10.076,10.0,10.0
455,10.076,10.0,10.0
460,10.076,10.0,10.0
465,10.076,10.0,10.0
470,10.076,10.0,10.0
475,10.076,10.0,10.0
480,10.076,10.0,10.0
485,10.076,10.0,10.0
490,10.076,10.0,10.0
495,10.076,10.0,10.0
500,10.076,10.0,10.0
