,number_pca_components_class
0,39
1,26
2,36
3,35
4,34
5,33
6,41
7,43
8,40
9,33
10,38
11,33
12,28
13,37
14,56
15,40
16,37
17,40
18,37
19,42
20,32
21,34
22,45
23,45
24,35
25,35
26,36
27,32
28,29
29,32
30,28
31,42
32,33
33,31
34,36
35,33
36,38
37,40
38,41
39,38
40,44
41,34
42,43
43,39
44,30
45,32
46,52
47,42
48,32
49,30
50,32
51,35
52,38
53,35
54,30
55,30
56,33
57,30
58,29
59,34
60,31
61,33
62,40
63,31
64,40
65,29
66,39
67,42
68,30
69,43
70,28
71,51
72,54
73,38
74,32
75,32
76,34
77,31
78,36
79,47
80,48
81,28
82,28
83,44
84,31
85,43
86,36
87,36
88,40
89,38
90,34
91,32
92,38
93,34
94,30
95,40
96,39
97,34
98,35
99,38
100,32
101,45
102,38
103,30
104,35
105,32
106,36
107,30
108,30
109,39
110,35
111,28
112,30
113,46
114,30
115,36
116,28
117,39
118,30
119,28
120,32
121,34
122,41
123,34
124,47
125,31
126,34
127,35
128,31
129,35
130,48
131,37
132,45
133,28
134,38
135,40
136,33
137,42
138,32
139,36
140,36
141,35
142,32
143,27
144,36
145,32
146,31
147,32
148,48
149,40
150,32
151,37
152,40
153,33
154,31
155,36
156,34
157,40
158,43
159,43
160,39
161,40
162,35
163,31
164,30
165,33
166,29
167,33
168,42
169,37
170,37
171,37
172,40
173,43
174,37
175,44
176,29
177,36
178,34
179,39
180,39
181,38
182,40
183,42
184,39
185,33
186,38
187,46
188,49
189,39
190,38
191,37
192,37
193,35
194,42
195,44
196,57
197,47
198,46
199,39
