,epoch,dot_p_b_corr,dot_p_b_org
0,0,-0.004136828823186779,-0.004136828823186779
1,1,0.09007642723749143,0.09007642723749143
2,2,0.08557772302225924,0.08557772302225924
3,4,0.06302032870816243,0.06302032870816243
4,6,-0.014819273887660123,-0.014819273887660123
5,8,-0.08313083579677549,-0.08313083579677549
6,10,-0.1494950370399325,-0.1494950370399325
7,12,-0.22778220512231992,-0.22778220512231992
8,14,0.05918419039207732,0.05918419039207732
9,16,-0.23604428681413855,-0.23604428681413855
10,18,-0.06895369139805677,-0.06895369139805677
11,20,-0.15254975122225317,-0.15254975122225317
12,25,0.05610658874266377,0.05610658874266377
13,30,0.2164255862064348,0.2164255862064348
14,35,0.08267194384866688,0.08267194384866688
15,40,0.14135605227045556,0.14135605227045556
16,45,-0.14166433707150933,-0.14166433707150933
17,50,0.07797278696303488,0.07797278696303488
18,55,0.0834302342419232,0.0834302342419232
19,60,0.1699836640642024,0.1699836640642024
20,65,0.07988635262506878,0.07988635262506878
21,70,0.06602546812343123,0.06602546812343123
22,75,0.015565869392023835,0.015565869392023835
23,80,-0.16675910227378937,-0.16675910227378937
24,85,0.09177046776442473,0.09177046776442473
25,90,0.08452380259178044,0.08452380259178044
26,95,0.06245973217145408,0.06245973217145408
27,100,-0.004790408973715122,-0.004790408973715122
