,number_pca_components_class
0,13
1,15
2,21
3,22
4,23
5,26
6,29
7,28
8,25
9,25
10,26
11,26
12,19
13,11
14,21
15,25
16,27
17,27
18,16
19,26
20,21
21,22
22,17
23,8
24,23
25,22
26,25
27,25
28,25
29,25
30,25
31,20
32,26
33,27
34,26
35,23
36,20
37,20
38,20
39,21
40,28
41,26
42,26
43,24
44,16
45,13
46,25
47,23
48,26
49,26
50,23
51,25
52,25
53,29
54,25
55,20
56,24
57,25
58,20
59,25
60,18
61,22
62,25
63,22
64,30
65,21
66,24
67,29
68,21
69,24
70,12
71,20
72,26
73,25
74,23
75,27
76,30
77,21
78,21
79,31
80,28
81,13
82,15
83,21
84,23
85,24
86,23
87,20
88,30
89,28
90,15
91,25
92,28
93,15
94,14
95,26
96,22
97,24
98,26
99,28
100,25
101,22
102,30
103,15
104,23
105,19
106,25
107,21
108,21
109,23
110,24
111,16
112,18
113,25
114,26
115,14
116,13
117,27
118,21
119,24
120,22
121,16
122,29
123,22
124,15
125,26
126,19
127,26
128,19
129,27
130,25
131,26
132,25
133,9
134,23
135,27
136,23
137,25
138,21
139,28
140,23
141,26
142,27
143,23
144,26
145,15
146,19
147,26
148,21
149,27
150,24
151,25
152,26
153,14
154,18
155,26
156,24
157,23
158,29
159,27
160,27
161,24
162,24
163,22
164,22
165,22
166,10
167,19
168,29
169,20
170,21
171,27
172,26
173,22
174,24
175,26
176,18
177,15
178,15
179,21
180,22
181,18
182,16
183,20
184,12
185,27
186,9
187,11
188,20
189,13
190,17
191,10
192,13
193,17
194,15
195,24
196,20
197,20
198,16
199,19
