,number_pca_components_class
0,13
1,12
2,20
3,21
4,20
5,27
6,29
7,28
8,24
9,25
10,25
11,27
12,20
13,16
14,22
15,27
16,28
17,28
18,18
19,23
20,21
21,27
22,20
23,10
24,28
25,27
26,29
27,30
28,28
29,30
30,28
31,25
32,30
33,29
34,26
35,24
36,22
37,22
38,22
39,23
40,29
41,27
42,28
43,25
44,13
45,14
46,26
47,28
48,29
49,28
50,23
51,25
52,24
53,32
54,28
55,24
56,25
57,25
58,22
59,29
60,24
61,25
62,29
63,29
64,34
65,26
66,27
67,35
68,25
69,30
70,13
71,24
72,31
73,31
74,28
75,32
76,34
77,29
78,22
79,34
80,34
81,16
82,17
83,26
84,26
85,28
86,28
87,25
88,34
89,31
90,20
91,26
92,32
93,18
94,14
95,29
96,24
97,28
98,30
99,34
100,31
101,26
102,35
103,15
104,27
105,26
106,31
107,20
108,24
109,30
110,31
111,16
112,23
113,31
114,27
115,14
116,16
117,32
118,21
119,28
120,29
121,20
122,32
123,29
124,16
125,31
126,21
127,32
128,24
129,28
130,30
131,32
132,29
133,10
134,28
135,32
136,28
137,29
138,27
139,32
140,27
141,32
142,31
143,25
144,31
145,15
146,21
147,31
148,27
149,32
150,30
151,30
152,27
153,14
154,19
155,32
156,32
157,25
158,35
159,32
160,32
161,30
162,26
163,27
164,24
165,24
166,10
167,22
168,34
169,25
170,24
171,31
172,33
173,25
174,27
175,31
176,21
177,16
178,16
179,24
180,28
181,20
182,17
183,23
184,13
185,30
186,10
187,12
188,24
189,16
190,19
191,9
192,11
193,20
194,17
195,26
196,20
197,24
198,19
199,21
