Epoch,Correct,Total,Accuracy
10,38,10778,0.0035
11,45,10778,0.0042
12,32,10778,0.003
13,38,10778,0.0035
14,45,10778,0.0042
15,37,10778,0.0034
16,36,10778,0.0033
17,46,10778,0.0043
18,42,10778,0.0039
19,50,10778,0.0046
20,44,10778,0.0041
21,39,10778,0.0036
22,38,10778,0.0035
23,44,10778,0.0041
24,54,10778,0.005
25,44,10778,0.0041
26,58,10778,0.0054
27,38,10778,0.0035
28,36,10778,0.0033
29,40,10778,0.0037
30,43,10778,0.004
31,38,10778,0.0035
32,46,10778,0.0043
33,57,10778,0.0053
34,38,10778,0.0035
35,44,10778,0.0041
36,48,10778,0.0045
37,56,10778,0.0052
38,47,10778,0.0044
39,50,10778,0.0046
40,42,10778,0.0039
41,48,10778,0.0045
42,48,10778,0.0045
43,51,10778,0.0047
44,34,10778,0.0032
45,41,10778,0.0038
46,38,10778,0.0035
47,61,10778,0.0057
48,46,10778,0.0043
49,65,10778,0.006
50,45,10778,0.0042
51,49,10778,0.0045
52,45,10778,0.0042
53,49,10778,0.0045
54,57,10778,0.0053
55,38,10778,0.0035
56,39,10778,0.0036
57,41,10778,0.0038
58,103,10778,0.0096
59,46,10778,0.0043
60,59,10778,0.0055
61,39,10778,0.0036
62,51,10778,0.0047
63,47,10778,0.0044
64,46,10778,0.0043
65,58,10778,0.0054
66,49,10778,0.0045
67,49,10778,0.0045
68,52,10778,0.0048
69,55,10778,0.0051
70,64,10778,0.0059
71,58,10778,0.0054
72,41,10778,0.0038
73,65,10778,0.006
74,47,10778,0.0044
75,85,10778,0.0079
76,46,10778,0.0043
77,49,10778,0.0045
78,55,10778,0.0051
79,45,10778,0.0042
80,56,10778,0.0052
81,54,10778,0.005
82,60,10778,0.0056
83,41,10778,0.0038
84,51,10778,0.0047
85,70,10778,0.0065
86,45,10778,0.0042
87,58,10778,0.0054
88,54,10778,0.005
89,69,10778,0.0064
90,70,10778,0.0065
91,42,10778,0.0039
92,54,10778,0.005
93,47,10778,0.0044
94,56,10778,0.0052
95,49,10778,0.0045
96,59,10778,0.0055
97,50,10778,0.0046
98,68,10778,0.0063
99,35,10778,0.0032
