,pca_variance_class
0,0.4121284992093898
1,0.34846112614798835
2,0.38786376814940976
3,0.4373547925245719
4,0.3492734188206662
5,0.4893201140531852
6,0.3520233363804283
7,0.3614513742633495
8,0.36752359130982803
9,0.4791644295618238
