epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,70.035,69.99666666666667,70.76
1,92.12666666666667,92.12666666666667,92.66
2,94.84333333333333,94.84,95.22
4,97.20166666666667,97.20166666666667,97.41
6,98.05166666666668,98.05333333333334,98.24000000000001
8,98.64,98.64166666666667,98.65
10,98.96333333333334,98.96333333333334,98.82
12,99.22999999999999,99.22999999999999,98.87
14,99.23833333333333,99.23833333333333,98.86
16,99.38166666666667,99.38166666666667,98.94
18,99.41499999999999,99.41499999999999,98.99
20,99.495,99.495,99.03
25,99.66166666666668,99.66166666666668,99.18
30,99.685,99.685,99.2
35,99.79,99.79,99.16
40,99.85000000000001,99.85000000000001,99.27
