Epoch,Correct,Total,Accuracy
10,3057,36100,0.0847
11,3321,36100,0.092
12,3505,36100,0.0971
13,3820,36100,0.1058
14,4068,36100,0.1127
15,4351,36100,0.1205
16,4739,36100,0.1313
17,5097,36100,0.1412
18,5327,36100,0.1476
19,5691,36100,0.1576
20,5966,36100,0.1653
21,5985,36100,0.1658
22,6433,36100,0.1782
23,6565,36100,0.1819
24,6571,36100,0.182
25,6883,36100,0.1907
26,7029,36100,0.1947
27,7123,36100,0.1973
28,6873,36100,0.1904
29,7145,36100,0.1979
30,7226,36100,0.2002
31,7079,36100,0.1961
32,7512,36100,0.2081
33,7231,36100,0.2003
34,7577,36100,0.2099
35,7338,36100,0.2033
36,7198,36100,0.1994
37,7187,36100,0.1991
38,7050,36100,0.1953
39,7230,36100,0.2003
40,6823,36100,0.189
41,6281,36100,0.174
42,6528,36100,0.1808
43,6487,36100,0.1797
44,6363,36100,0.1763
45,6367,36100,0.1764
46,6020,36100,0.1668
47,5904,36100,0.1635
48,5886,36100,0.163
49,5794,36100,0.1605
50,5486,36100,0.152
51,5378,36100,0.149
52,5117,36100,0.1417
53,5124,36100,0.1419
54,5009,36100,0.1388
55,5136,36100,0.1423
56,5208,36100,0.1443
57,5022,36100,0.1391
58,4764,36100,0.132
59,4679,36100,0.1296
60,4750,36100,0.1316
61,4818,36100,0.1335
62,4621,36100,0.128
63,4636,36100,0.1284
64,4319,36100,0.1196
65,4181,36100,0.1158
66,4016,36100,0.1112
67,4095,36100,0.1134
68,3937,36100,0.1091
69,3992,36100,0.1106
70,3883,36100,0.1076
71,3936,36100,0.109
72,3898,36100,0.108
73,3911,36100,0.1083
74,3912,36100,0.1084
75,3890,36100,0.1078
76,3947,36100,0.1093
77,3907,36100,0.1082
78,3916,36100,0.1085
79,3852,36100,0.1067
80,3811,36100,0.1056
81,3833,36100,0.1062
82,3809,36100,0.1055
83,3750,36100,0.1039
84,3753,36100,0.104
85,3770,36100,0.1044
86,3744,36100,0.1037
87,3754,36100,0.104
88,3758,36100,0.1041
89,3758,36100,0.1041
90,3758,36100,0.1041
91,3758,36100,0.1041
92,3758,36100,0.1041
93,3758,36100,0.1041
94,3758,36100,0.1041
95,3758,36100,0.1041
96,3758,36100,0.1041
97,3758,36100,0.1041
98,3758,36100,0.1041
99,3758,36100,0.1041
