Epoch,Correct,Total,Accuracy
10,5640,13900,0.4058
11,5709,13900,0.4107
12,5772,13900,0.4153
13,5883,13900,0.4232
14,5925,13900,0.4263
15,6002,13900,0.4318
16,6006,13900,0.4321
17,6028,13900,0.4337
18,6031,13900,0.4339
19,6037,13900,0.4343
20,6039,13900,0.4345
21,6090,13900,0.4381
