,acc_class
0,0.3219
1,0.3313
2,0.2915
3,0.132
4,0.351
5,0.0714
6,0.2049
7,0.052
8,0.2942
9,0.2137
10,0.1267
11,0.1488
12,0.3516
13,0.3694
14,0.294
15,0.0706
16,0.0568
17,0.1627
18,0.2467
19,0.2227
20,0.1804
21,0.2792
22,0.2743
23,0.4837
24,0.0996
25,0.1607
26,0.2109
27,0.0764
28,0.2168
29,0.1022
30,0.1293
31,0.2653
32,0.1426
33,0.1146
34,0.2588
35,0.1337
36,0.2961
37,0.1773
38,0.2421
39,0.1457
40,0.1637
41,0.2865
42,0.178
43,0.2033
44,0.5058
45,0.3055
46,0.0732
47,0.2282
48,0.1292
49,0.162
50,0.3618
51,0.1586
52,0.2161
53,0.2575
54,0.0942
55,0.3156
56,0.1186
57,0.3353
58,0.3008
59,0.1288
60,0.2127
61,0.2341
62,0.1719
63,0.1534
64,0.0415
65,0.1522
66,0.249
67,0.1551
68,0.272
69,0.2427
70,0.1542
71,0.2633
72,0.1728
73,0.1302
74,0.1919
75,0.1697
76,0.0539
77,0.1062
78,0.3498
79,0.1475
80,0.0845
81,0.4515
82,0.259
83,0.159
84,0.2105
85,0.1744
86,0.1471
87,0.2074
88,0.0453
89,0.2931
90,0.1765
91,0.3051
92,0.1992
93,0.2822
94,0.1674
95,0.1915
96,0.1925
97,0.2692
98,0.2534
99,0.1014
100,0.081
101,0.2715
102,0.1176
103,0.4549
104,0.2072
105,0.21
106,0.1541
107,0.3585
108,0.1957
109,0.0955
110,0.1909
111,0.3002
112,0.128
113,0.1532
114,0.2694
115,0.3811
116,0.1743
117,0.246
118,0.2418
119,0.1333
120,0.1339
121,0.176
122,0.1158
123,0.158
124,0.3848
125,0.0652
126,0.2316
127,0.132
128,0.2449
129,0.159
130,0.165
131,0.0316
132,0.1446
133,0.3313
134,0.1956
135,0.0998
136,0.112
137,0.1206
138,0.1228
139,0.1476
140,0.1849
141,0.0857
142,0.0772
143,0.374
144,0.1202
145,0.4663
146,0.2729
147,0.1311
148,0.2778
149,0.1052
150,0.1636
151,0.1196
152,0.2549
153,0.2096
154,0.204
155,0.1884
156,0.185
157,0.1384
158,0.1454
159,0.0854
160,0.1315
161,0.0476
162,0.1911
163,0.1393
164,0.2291
165,0.4406
166,0.3413
167,0.2058
168,0.1018
169,0.1984
170,0.2099
171,0.1836
172,0.125
173,0.272
174,0.2211
175,0.0681
176,0.2896
177,0.2447
178,0.3376
179,0.1002
180,0.1592
181,0.1781
182,0.2147
183,0.3208
184,0.239
185,0.1442
186,0.3587
187,0.2982
188,0.2922
189,0.3106
190,0.2053
191,0.3537
192,0.3059
193,0.3192
194,0.2869
195,0.2373
196,0.2549
197,0.1598
198,0.3145
199,0.21
