,epoch,average_angle_pc_weight
0,0,90.13512496948242
1,1,87.9622817993164
2,2,86.26284484863281
3,4,84.73220977783203
4,6,84.00363388061524
5,8,83.48633270263672
6,10,83.1054817199707
7,12,82.75614929199219
8,14,82.37152252197265
9,16,82.03488540649414
10,18,81.69345016479492
11,20,81.39456710815429
12,25,80.73596572875977
13,30,80.10209045410156
14,35,79.58218460083008
15,40,79.2712303161621
16,45,79.06740264892578
17,50,78.85223922729492
18,55,78.14838562011718
19,60,77.78146896362304
20,65,77.09248275756836
21,70,76.46493682861328
22,75,76.1662971496582
23,80,75.73657913208008
24,85,74.96154022216797
25,90,74.58072509765626
26,95,74.22636337280274
27,100,73.89388732910156
28,105,73.62891082763672
29,110,73.33293228149414
30,115,73.25804595947265
31,120,72.89277648925781
32,125,72.62815322875977
33,130,72.56379470825195
34,135,72.42681045532227
35,140,72.30591430664063
36,145,71.70552291870118
37,150,71.65247039794922
38,155,71.4524917602539
39,160,71.49291915893555
40,165,71.5822883605957
41,170,71.16091232299804
42,175,71.04073028564453
43,180,70.94306564331055
44,185,71.1940818786621
45,190,71.35977325439453
46,195,71.54761505126953
47,200,71.72064437866212
48,205,71.84678955078125
