,number_pca_components_class
0,20
1,17
2,26
3,29
4,26
5,32
6,35
7,34
8,29
9,31
10,31
11,34
12,25
13,19
14,27
15,35
16,36
17,37
18,26
19,31
20,29
21,30
22,26
23,13
24,33
25,33
26,34
27,37
28,33
29,35
30,33
31,30
32,35
33,33
34,29
35,32
36,26
37,28
38,29
39,27
40,35
41,34
42,34
43,31
44,19
45,20
46,32
47,35
48,35
49,34
50,30
51,31
52,27
53,35
54,34
55,31
56,30
57,29
58,31
59,37
60,26
61,27
62,33
63,35
64,38
65,31
66,33
67,41
68,29
69,34
70,23
71,28
72,36
73,37
74,31
75,38
76,43
77,32
78,25
79,40
80,41
81,24
82,23
83,33
84,33
85,34
86,29
87,33
88,42
89,37
90,21
91,29
92,38
93,24
94,22
95,36
96,31
97,32
98,34
99,41
100,37
101,30
102,40
103,21
104,35
105,30
106,37
107,29
108,30
109,34
110,33
111,21
112,26
113,38
114,34
115,21
116,24
117,38
118,28
119,32
120,33
121,25
122,39
123,32
124,18
125,37
126,24
127,37
128,24
129,32
130,37
131,37
132,32
133,18
134,35
135,37
136,35
137,35
138,29
139,39
140,29
141,36
142,36
143,29
144,38
145,20
146,25
147,37
148,33
149,39
150,38
151,34
152,31
153,21
154,26
155,38
156,38
157,31
158,40
159,39
160,40
161,37
162,30
163,32
164,30
165,25
166,16
167,25
168,41
169,29
170,29
171,36
172,37
173,28
174,36
175,40
176,26
177,27
178,25
179,34
180,33
181,29
182,27
183,29
184,19
185,37
186,17
187,20
188,32
189,24
190,28
191,16
192,19
193,26
194,25
195,31
196,28
197,31
198,25
199,28
