,number_pca_components_class
0,27
1,29
2,35
3,35
4,31
5,38
6,41
7,40
8,34
9,37
10,38
11,39
12,34
13,26
14,37
15,38
16,41
17,41
18,35
19,37
20,36
21,36
22,34
23,26
24,38
25,40
26,40
27,41
28,39
29,38
30,38
31,37
32,38
33,39
34,37
35,37
36,33
37,34
38,37
39,35
40,38
41,38
42,37
43,37
44,27
45,31
46,38
47,39
48,40
49,36
50,37
51,37
52,34
53,40
54,39
55,38
56,37
57,35
58,36
59,41
60,31
61,36
62,34
63,38
64,40
65,35
66,37
67,43
68,36
69,37
70,32
71,36
72,39
73,40
74,39
75,38
76,45
77,36
78,34
79,42
80,42
81,32
82,32
83,37
84,37
85,38
86,34
87,35
88,42
89,41
90,31
91,38
92,39
93,32
94,28
95,38
96,36
97,36
98,39
99,42
100,38
101,36
102,42
103,30
104,39
105,37
106,40
107,35
108,34
109,38
110,34
111,30
112,32
113,40
114,37
115,30
116,32
117,40
118,35
119,39
120,36
121,31
122,41
123,38
124,27
125,39
126,32
127,39
128,30
129,38
130,39
131,39
132,37
133,27
134,38
135,39
136,39
137,37
138,35
139,41
140,34
141,37
142,37
143,35
144,40
145,27
146,31
147,38
148,38
149,41
150,40
151,36
152,37
153,30
154,32
155,38
156,40
157,34
158,42
159,41
160,43
161,41
162,35
163,36
164,35
165,32
166,25
167,33
168,43
169,36
170,34
171,40
172,38
173,32
174,40
175,42
176,33
177,36
178,34
179,39
180,37
181,35
182,36
183,36
184,29
185,42
186,30
187,31
188,38
189,34
190,36
191,30
192,32
193,34
194,31
195,36
196,38
197,35
198,33
199,36
