,number_pca_components_class
0,10
1,8
2,7
3,8
4,8
5,8
6,9
7,11
8,10
9,8
10,10
11,8
12,7
13,16
14,10
15,8
16,8
17,9
18,7
19,9
20,8
21,7
22,10
23,14
24,9
25,8
26,7
27,9
28,8
29,8
30,7
31,8
32,9
33,9
34,9
35,7
36,8
37,8
38,8
39,9
40,9
41,8
42,10
43,9
44,7
45,8
46,9
47,8
48,8
49,8
50,9
51,8
52,8
53,8
54,8
55,8
56,8
57,8
58,8
59,10
60,9
61,8
62,9
63,9
64,9
65,9
66,9
67,8
68,8
69,9
70,8
71,11
72,10
73,10
74,9
75,9
76,10
77,9
78,7
79,11
80,10
81,7
82,7
83,10
84,8
85,9
86,10
87,9
88,11
89,8
90,9
91,8
92,11
93,8
94,8
95,10
96,8
97,9
98,9
99,10
100,9
101,11
102,10
103,8
104,10
105,9
106,10
107,8
108,8
109,10
110,10
111,8
112,9
113,11
114,8
115,8
116,9
117,10
118,8
119,9
120,9
121,9
122,10
123,8
124,9
125,10
126,8
127,9
128,9
129,9
130,10
131,10
132,11
133,8
134,8
135,9
136,9
137,10
138,8
139,9
140,9
141,10
142,9
143,8
144,9
145,9
146,10
147,9
148,12
149,9
150,9
151,9
152,10
153,9
154,9
155,10
156,10
157,9
158,8
159,11
160,9
161,9
162,8
163,9
164,8
165,8
166,7
167,9
168,10
169,8
170,10
171,8
172,9
173,10
174,9
175,9
176,9
177,8
178,7
179,9
180,9
181,8
182,8
183,8
184,8
185,8
186,9
187,11
188,10
189,9
190,7
191,7
192,7
193,10
194,9
195,8
196,13
197,10
198,9
199,8
