,acc_class
0,0.312
1,0.414
2,0.186
3,0.164
4,0.18
5,0.04
6,0.08
7,0.016
8,0.152
9,0.12
10,0.022
11,0.02
12,0.256
13,0.47
14,0.22
15,0.068
16,0.012
17,0.06
18,0.226
19,0.136
20,0.06
21,0.154
22,0.242
23,0.524
24,0.116
25,0.108
26,0.074
27,0.032
28,0.176
29,0.08
30,0.062
31,0.284
32,0.096
33,0.072
34,0.228
35,0.14
36,0.274
37,0.11
38,0.054
39,0.094
40,0.032
41,0.084
42,0.044
43,0.082
44,0.528
45,0.436
46,0.074
47,0.214
48,0.082
49,0.046
50,0.326
51,0.02
52,0.098
53,0.256
54,0.076
55,0.192
56,0.08
57,0.23
58,0.194
59,0.072
60,0.222
61,0.174
62,0.054
63,0.062
64,0.016
65,0.084
66,0.2
67,0.102
68,0.104
69,0.136
70,0.058
71,0.128
72,0.028
73,0.02
74,0.202
75,0.05
76,0.03
77,0.102
78,0.314
79,0.036
80,0.026
81,0.366
82,0.376
83,0.098
84,0.1
85,0.092
86,0.132
87,0.156
88,0.0
89,0.184
90,0.284
91,0.122
92,0.126
93,0.126
94,0.068
95,0.126
96,0.03
97,0.16
98,0.138
99,0.022
100,0.01
101,0.102
102,0.038
103,0.496
104,0.108
105,0.28
106,0.098
107,0.12
108,0.074
109,0.11
110,0.094
111,0.27
112,0.106
113,0.056
114,0.164
115,0.228
116,0.042
117,0.116
118,0.238
119,0.094
120,0.046
121,0.06
122,0.018
123,0.072
124,0.512
125,0.004
126,0.176
127,0.034
128,0.138
129,0.15
130,0.068
131,0.004
132,0.068
133,0.466
134,0.186
135,0.014
136,0.076
137,0.054
138,0.102
139,0.018
140,0.056
141,0.018
142,0.01
143,0.21
144,0.018
145,0.548
146,0.242
147,0.046
148,0.22
149,0.004
150,0.078
151,0.088
152,0.238
153,0.212
154,0.284
155,0.144
156,0.052
157,0.126
158,0.016
159,0.01
160,0.024
161,0.006
162,0.112
163,0.116
164,0.088
165,0.462
166,0.152
167,0.234
168,0.052
169,0.154
170,0.244
171,0.06
172,0.082
173,0.16
174,0.152
175,0.03
176,0.302
177,0.252
178,0.416
179,0.038
180,0.106
181,0.078
182,0.138
183,0.406
184,0.124
185,0.104
186,0.424
187,0.356
188,0.188
189,0.278
190,0.33
191,0.37
192,0.41
193,0.274
194,0.214
195,0.152
196,0.308
197,0.042
198,0.31
199,0.09
