Epoch,Correct,Total,Accuracy
40,15228,16724,0.9105
41,15935,16724,0.9528
42,15422,16724,0.9221
43,16108,16724,0.9632
44,15834,16724,0.9468
45,16076,16724,0.9613
46,15890,16724,0.9501
47,15853,16724,0.9479
48,15765,16724,0.9427
49,15546,16724,0.9296
50,15976,16724,0.9553
51,16018,16724,0.9578
52,15068,16724,0.901
53,16059,16724,0.9602
54,16016,16724,0.9577
55,15929,16724,0.9525
56,15772,16724,0.9431
57,15590,16724,0.9322
58,15455,16724,0.9241
59,15712,16724,0.9395
60,15307,16724,0.9153
61,15618,16724,0.9339
62,14636,16724,0.8751
63,15258,16724,0.9123
64,15356,16724,0.9182
65,15380,16724,0.9196
66,15415,16724,0.9217
67,15461,16724,0.9245
68,15565,16724,0.9307
69,15542,16724,0.9293
70,15404,16724,0.9211
71,15389,16724,0.9202
72,15254,16724,0.9121
73,14910,16724,0.8915
74,15209,16724,0.9094
75,15083,16724,0.9019
76,14371,16724,0.8593
77,15232,16724,0.9108
78,14965,16724,0.8948
79,15185,16724,0.908
80,14955,16724,0.8942
81,14860,16724,0.8885
82,14808,16724,0.8854
83,14358,16724,0.8585
84,14892,16724,0.8905
85,14551,16724,0.8701
86,14815,16724,0.8859
87,14536,16724,0.8692
88,14106,16724,0.8435
89,14480,16724,0.8658
90,14958,16724,0.8944
91,14791,16724,0.8844
92,14766,16724,0.8829
93,13796,16724,0.8249
94,13947,16724,0.834
95,14304,16724,0.8553
96,14191,16724,0.8485
97,14254,16724,0.8523
98,14235,16724,0.8512
99,14331,16724,0.8569
