epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,26.076666666666664,90.35166666666666,90.14
42,26.901666666666667,94.3,94.65
43,27.158333333333335,90.8,91.09
44,27.171666666666667,95.09333333333333,95.33
45,27.266666666666666,93.38499999999999,93.67999999999999
46,27.263333333333335,94.67666666666666,94.92
47,27.33833333333333,93.25166666666667,93.28
48,27.398333333333337,92.98666666666666,93.65
49,27.366666666666667,92.425,92.47999999999999
50,27.363333333333333,90.56666666666666,90.64999999999999
51,27.41166666666667,93.14166666666667,93.17999999999999
52,27.471666666666668,93.28999999999999,93.17999999999999
53,27.53333333333333,87.595,87.98
54,27.473333333333333,93.75333333333333,93.51
55,27.54666666666667,92.94666666666667,93.24
56,27.681666666666665,92.12333333333333,92.17
57,27.548333333333336,90.815,91.36
58,27.52,90.02666666666667,89.75999999999999
59,27.541666666666664,88.53833333333333,88.38000000000001
60,27.753333333333334,89.83833333333334,89.98
61,27.80666666666667,87.49166666666667,87.75
62,27.91166666666667,88.62666666666667,89.22
63,27.810000000000002,82.05,82.88
64,27.941666666666663,86.41333333333333,85.89
65,28.199999999999996,85.65833333333333,85.68
66,28.188333333333333,85.70666666666666,85.69
67,28.243333333333332,85.03500000000001,85.42
68,28.375,85.54,85.67
69,28.39333333333333,84.81166666666667,85.06
70,28.493333333333332,85.92,86.24000000000001
71,28.573333333333334,84.24000000000001,84.85000000000001
72,28.581666666666667,83.81,84.46000000000001
73,28.933333333333334,81.98666666666666,82.64
74,28.801666666666666,80.08,80.62
75,28.921666666666667,81.91666666666667,82.96
76,29.08833333333333,79.76166666666667,80.10000000000001
77,29.24,73.895,73.98
78,29.15,80.61833333333334,81.39
79,29.270000000000003,79.20333333333333,80.14
80,29.415000000000003,80.315,81.53
81,29.478333333333335,79.03833333333333,79.44
82,29.4,78.96333333333332,79.64
83,29.293333333333333,77.24166666666666,78.14
84,29.42,72.55166666666668,72.65
85,29.263333333333335,76.54833333333333,77.17
86,29.465000000000003,73.53833333333334,73.66
87,29.383333333333333,75.115,75.98
88,29.346666666666664,74.725,76.03999999999999
89,29.601666666666667,71.47,72.36
90,29.535,72.89999999999999,73.64
91,29.55333333333333,75.27833333333334,76.39
92,29.273333333333333,75.785,76.32
93,29.483333333333334,75.07166666666667,75.8
94,29.738333333333333,67.55499999999999,68.85
95,29.268333333333334,67.9,69.38
96,29.14,69.865,71.21
97,29.323333333333334,71.005,71.93
98,29.255,71.55666666666667,72.98
99,29.43,70.08333333333333,71.38
100,29.25333333333333,71.79666666666667,72.8
