,number_pca_components_class
0,5
1,6
2,6
3,6
4,5
5,6
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,5
14,5
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,5
23,4
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,6
33,6
34,6
35,6
36,5
37,6
38,6
39,6
40,6
41,6
42,6
43,5
44,6
45,5
46,6
47,6
48,6
49,6
50,6
51,6
52,6
53,6
54,6
55,6
56,6
57,6
58,6
59,6
60,7
61,6
62,6
63,6
64,6
65,6
66,5
67,6
68,6
69,5
70,5
71,5
72,6
73,6
74,6
75,6
76,6
77,7
78,6
79,6
80,6
81,6
82,6
83,6
84,5
85,6
86,6
87,5
88,6
89,6
90,6
91,6
92,6
93,6
94,5
95,5
96,5
97,6
98,6
99,6
100,6
101,5
102,6
103,5
104,6
105,7
106,6
107,6
108,5
109,6
110,6
111,6
112,6
113,6
114,6
115,5
116,5
117,6
118,5
119,6
120,6
121,5
122,6
123,6
124,5
125,6
126,6
127,6
128,6
129,6
130,6
131,6
132,5
133,5
134,6
135,6
136,6
137,5
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,5
146,5
147,6
148,5
149,6
150,7
151,6
152,6
153,5
154,5
155,6
156,6
157,5
158,6
159,6
160,6
161,6
162,5
163,6
164,5
165,5
166,4
167,6
168,6
169,6
170,5
171,5
172,6
173,5
174,6
175,6
176,6
177,5
178,5
179,6
180,6
181,5
182,5
183,6
184,5
185,6
186,4
187,5
188,5
189,6
190,5
191,5
192,5
193,6
194,4
195,5
196,5
197,5
198,4
199,6
