,pca_variance_class
0,0.9632987917112803
1,0.9789787278274398
2,0.9592603586907001
3,0.9691501077336612
4,0.898780303543398
5,0.9209970862075516
6,0.9393019383875426
7,0.8430040629100928
8,0.9373071620638521
9,0.9432278828669081
