,acc_class
0,0.33
1,0.3798
2,0.3117
3,0.17
4,0.3735
5,0.1236
6,0.2434
7,0.062
8,0.3066
9,0.2419
10,0.1624
11,0.1548
12,0.4065
13,0.3776
14,0.325
15,0.0605
16,0.0626
17,0.1349
18,0.2371
19,0.2584
20,0.1964
21,0.2734
22,0.3113
23,0.4898
24,0.0874
25,0.2044
26,0.1797
27,0.124
28,0.2379
29,0.1403
30,0.196
31,0.2713
32,0.1225
33,0.1068
34,0.2607
35,0.177
36,0.2901
37,0.183
38,0.2402
39,0.1557
40,0.1558
41,0.2885
42,0.1674
43,0.2358
44,0.5078
45,0.3112
46,0.0795
47,0.2183
48,0.1167
49,0.194
50,0.3598
51,0.1506
52,0.2554
53,0.2877
54,0.0902
55,0.334
56,0.1304
57,0.3643
58,0.3476
59,0.1477
60,0.2485
61,0.2302
62,0.2013
63,0.1952
64,0.0731
65,0.1715
66,0.2171
67,0.161
68,0.2658
69,0.2211
70,0.1663
71,0.2633
72,0.1553
73,0.1637
74,0.2345
75,0.1616
76,0.0848
77,0.1564
78,0.3775
79,0.1414
80,0.0979
81,0.4733
82,0.2932
83,0.175
84,0.2186
85,0.2112
86,0.2207
87,0.2279
88,0.072
89,0.303
90,0.1927
91,0.2626
92,0.2072
93,0.3108
94,0.191
95,0.1895
96,0.2534
97,0.2613
98,0.2807
99,0.1339
100,0.1012
101,0.2871
102,0.1314
103,0.4667
104,0.2294
105,0.2432
106,0.1657
107,0.3646
108,0.2114
109,0.0976
110,0.2147
111,0.3387
112,0.1707
113,0.1591
114,0.2907
115,0.391
116,0.2198
117,0.248
118,0.2727
119,0.1657
120,0.1555
121,0.218
122,0.1098
123,0.19
124,0.3889
125,0.0613
126,0.2684
127,0.1546
128,0.2694
129,0.1771
130,0.1853
131,0.0296
132,0.1406
133,0.3472
134,0.2335
135,0.0958
136,0.1365
137,0.1324
138,0.1365
139,0.187
140,0.1769
141,0.1135
142,0.1216
143,0.4213
144,0.1318
145,0.4622
146,0.3197
147,0.2049
148,0.2798
149,0.1033
150,0.2025
151,0.1423
152,0.2569
153,0.2275
154,0.2222
155,0.2004
156,0.2037
157,0.1467
158,0.1673
159,0.1107
160,0.1235
161,0.0734
162,0.2053
163,0.1605
164,0.2371
165,0.4427
166,0.3453
167,0.2214
168,0.1181
169,0.2237
170,0.2325
171,0.1749
172,0.1788
173,0.2866
174,0.2252
175,0.0875
176,0.3235
177,0.234
178,0.3462
179,0.1545
180,0.1653
181,0.2024
182,0.1948
183,0.3208
184,0.241
185,0.1654
186,0.3567
187,0.3002
188,0.2922
189,0.3287
190,0.2114
191,0.3411
192,0.3078
193,0.3475
194,0.2889
195,0.2292
196,0.2529
197,0.1775
198,0.3125
199,0.228
