,pca_variance_class
0,0.05719404273236458
1,0.09381147302290528
2,0.09109675134661005
3,0.07421209762132613
4,0.04257095899703606
5,0.08658374773966031
6,0.09396662299876662
7,0.11017135522156747
8,0.14328931864047065
9,0.13460175833093915
