,pca_variance_class
0,0.25772179935348266
1,0.16858659609474233
2,0.17293400538873482
3,0.15315428558776684
4,0.16878069574473697
5,0.16517484357993717
6,0.1778362487368487
7,0.13702579756566036
8,0.27417867555989045
9,0.1482620333625306
