Epoch,Correct,Total,Accuracy
10,11726,22879,0.5125
11,12638,22879,0.5524
12,13277,22879,0.5803
13,13663,22879,0.5972
14,14005,22879,0.6121
15,14033,22879,0.6134
16,15174,22879,0.6632
17,14857,22879,0.6494
18,15183,22879,0.6636
19,15172,22879,0.6631
20,15123,22879,0.661
21,15330,22879,0.67
22,14920,22879,0.6521
23,14913,22879,0.6518
24,14995,22879,0.6554
25,15108,22879,0.6603
26,14419,22879,0.6302
27,14835,22879,0.6484
28,15141,22879,0.6618
29,14474,22879,0.6326
30,15326,22879,0.6699
31,15210,22879,0.6648
32,15533,22879,0.6789
33,15087,22879,0.6594
34,15102,22879,0.6601
35,14958,22879,0.6538
36,15092,22879,0.6596
37,15402,22879,0.6732
38,15342,22879,0.6706
39,15143,22879,0.6619
40,14069,22879,0.6149
41,14587,22879,0.6376
42,15035,22879,0.6572
43,13224,22879,0.578
44,15484,22879,0.6768
45,15296,22879,0.6686
46,16138,22879,0.7054
47,15439,22879,0.6748
48,14798,22879,0.6468
49,15547,22879,0.6795
50,15480,22879,0.6766
51,15874,22879,0.6938
52,15828,22879,0.6918
53,13136,22879,0.5742
54,14881,22879,0.6504
55,15449,22879,0.6752
56,13945,22879,0.6095
57,14989,22879,0.6551
58,16458,22879,0.7193
59,16236,22879,0.7096
60,16245,22879,0.71
61,16460,22879,0.7194
62,14903,22879,0.6514
63,16058,22879,0.7019
64,12824,22879,0.5605
65,15442,22879,0.6749
66,16309,22879,0.7128
67,15327,22879,0.6699
68,14070,22879,0.615
69,15329,22879,0.67
70,16008,22879,0.6997
71,15849,22879,0.6927
72,15359,22879,0.6713
73,16249,22879,0.7102
74,15283,22879,0.668
75,12435,22879,0.5435
76,16601,22879,0.7256
77,16108,22879,0.7041
78,16589,22879,0.7251
79,8870,22879,0.3877
80,16075,22879,0.7026
81,16141,22879,0.7055
82,15467,22879,0.676
83,16954,22879,0.741
84,15100,22879,0.66
85,15786,22879,0.69
86,15920,22879,0.6958
87,13704,22879,0.599
88,16250,22879,0.7103
89,15985,22879,0.6987
90,16005,22879,0.6995
91,15900,22879,0.695
92,15907,22879,0.6953
93,16189,22879,0.7076
94,13951,22879,0.6098
95,13571,22879,0.5932
96,16897,22879,0.7385
97,16095,22879,0.7035
98,16739,22879,0.7316
99,17074,22879,0.7463
